thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
111,0,111,[np.float64(-0.040740740740740744)],[np.float64(-0.30462962962962964)],[1],[0],[0],[1.7087620999955107],['target'],111,0,111,0,220.5002355,,10,220.4920273,220.5002355,220.5002355,0.0246802,222.2009011,[np.float64(-0.040740740740740744)],[np.float64(-0.30462962962962964)],[1],[0],[0],[1.7087620999955107],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
112,0,112,[np.float64(-0.11481481481481481)],[np.float64(-0.13518518518518519)],[1],[0],[0],[1.3726836999994703],['target'],112,0,112,0,222.2304958,,10,222.2233363,222.2304958,222.2304958,0.0222007,223.5961419,[np.float64(-0.11481481481481481)],[np.float64(-0.13518518518518519)],[1],[0],[0],[1.3726836999994703],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
113,0,113,[np.float64(-0.3611111111111111)],[np.float64(-0.42407407407407405)],[1],[0],[0],[1.6510892999940552],['target'],113,0,113,0,223.6182908,,5,223.6126823,223.6182908,223.6182908,0.0163017,225.263927,[np.float64(-0.3611111111111111)],[np.float64(-0.42407407407407405)],[1],[0],[0],[1.6510892999940552],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
114,0,114,[np.float64(-0.1)],[np.float64(-0.19074074074074074)],[1],[0],[0],[1.32058089999191],['target'],114,0,114,0,225.2994976,,10,225.2924629,225.2994976,225.2994976,0.0282814,226.6131941,[np.float64(-0.1)],[np.float64(-0.19074074074074074)],[1],[0],[0],[1.32058089999191],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
115,0,115,[np.float64(-0.35648148148148145)],[np.float64(-0.41388888888888886)],[1],[0],[0],[1.69240090000676],['target'],115,0,115,0,226.6456656,,10,226.6385306,226.6456656,226.6456656,0.0249526,228.331047,[np.float64(-0.35648148148148145)],[np.float64(-0.41388888888888886)],[1],[0],[0],[1.69240090000676],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
116,0,116,"[np.float64(-0.5083333333333333), np.float64(-0.5083333333333333), np.float64(-0.5)]","[np.float64(-0.09537037037037037), np.float64(-0.09537037037037037), np.float64(-0.09907407407407408)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.2173053000005893, 1.8008409000030952, 2.649366400000872]","[None, None, 'target']",116,0,116,0,228.3534883,,5,228.3472299,228.3534883,228.3534883,0.015964,230.9966954,"[np.float64(-0.5083333333333333), np.float64(-0.5083333333333333), np.float64(-0.5)]","[np.float64(-0.09537037037037037), np.float64(-0.09537037037037037), np.float64(-0.09907407407407408)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.2173053000005893, 1.8008409000030952, 2.649366400000872]","[None, None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
117,0,117,[np.float64(0.2861111111111111)],[np.float64(0.4046296296296296)],[1],[0],[0],[1.7085504999995464],['target'],117,0,117,0,231.0288711,,10,231.0218451,231.0288711,231.0288711,0.0249076,232.7307147,[np.float64(0.2861111111111111)],[np.float64(0.4046296296296296)],[1],[0],[0],[1.7085504999995464],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
118,0,118,[np.float64(0.03796296296296296)],[np.float64(-0.4842592592592593)],[1],[0],[0],[2.976620899993577],['target'],118,0,118,0,232.7598623,,10,232.7528108,232.7598623,232.7598623,0.0217837,235.7295468,[np.float64(0.03796296296296296)],[np.float64(-0.4842592592592593)],[1],[0],[0],[2.976620899993577],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
119,0,119,"[np.float64(0.3990740740740741), np.float64(0.4074074074074074)]","[np.float64(0.3537037037037037), np.float64(0.35)]","[1, 1]","[0, 0]","[0, 0]","[2.3915517999994336, 3.3574015000049258]","[None, 'target']",119,0,119,0,235.7607597,,10,235.7535845,235.7607597,235.7607597,0.0238008,239.1111823,"[np.float64(0.3990740740740741), np.float64(0.4074074074074074)]","[np.float64(0.3537037037037037), np.float64(0.35)]","[1, 1]","[0, 0]","[0, 0]","[2.3915517999994336, 3.3574015000049258]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
120,0,120,"[np.float64(-0.4722222222222222), np.float64(-0.4638888888888889)]","[np.float64(-0.12777777777777777), np.float64(-0.13148148148148148)]","[1, 1]","[0, 0]","[0, 0]","[1.6238661000097636, 2.522507300003781]","[None, 'target']",120,0,120,0,239.1455519,,10,239.1380453,239.1455519,239.1455519,0.0263468,241.6607589,"[np.float64(-0.4722222222222222), np.float64(-0.4638888888888889)]","[np.float64(-0.12777777777777777), np.float64(-0.13148148148148148)]","[1, 1]","[0, 0]","[0, 0]","[1.6238661000097636, 2.522507300003781]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
121,0,121,[np.float64(-0.4074074074074074)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.402512900007423],['target'],121,0,121,0,241.6995447,,10,241.6919586,241.6995447,241.6995447,0.0307701,243.0946046,[np.float64(-0.4074074074074074)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.402512900007423],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
122,0,122,[np.float64(0.4083333333333333)],[np.float64(0.48055555555555557)],[1],[0],[0],[2.7932245999982115],['target'],122,0,122,0,243.1275172,,10,243.1197689,243.1275172,243.1275172,0.0248906,245.9131362,[np.float64(0.4083333333333333)],[np.float64(0.48055555555555557)],[1],[0],[0],[2.7932245999982115],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
123,0,123,[np.float64(-0.30648148148148147)],[np.float64(-0.24351851851851852)],[1],[0],[0],[1.7971343000099296],['target'],123,0,123,0,245.9400655,,5,245.9314848,245.9400655,245.9400655,0.0180802,247.7287159,[np.float64(-0.30648148148148147)],[np.float64(-0.24351851851851852)],[1],[0],[0],[1.7971343000099296],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
124,0,124,[np.float64(0.4101851851851852)],[np.float64(-0.30833333333333335)],[1],[0],[0],[2.3044684999913443],['target'],124,0,124,0,247.7635868,,10,247.7564738,247.7635868,247.7635868,0.0275381,250.061082,[np.float64(0.4101851851851852)],[np.float64(-0.30833333333333335)],[1],[0],[0],[2.3044684999913443],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
125,0,125,[np.float64(0.044444444444444446)],[np.float64(0.46111111111111114)],[1],[0],[0],[2.739748799998779],['target'],125,0,125,0,250.0938323,,10,250.0864929,250.0938323,250.0938323,0.0251323,252.826454,[np.float64(0.044444444444444446)],[np.float64(0.46111111111111114)],[1],[0],[0],[2.739748799998779],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
126,0,126,[np.float64(0.44907407407407407)],[np.float64(0.4925925925925926)],[1],[0],[0],[2.6096989999932703],['target'],126,0,126,0,252.8576551,,10,252.8497369,252.8576551,252.8576551,0.0229324,255.4595676,[np.float64(0.44907407407407407)],[np.float64(0.4925925925925926)],[1],[0],[0],[2.6096989999932703],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
127,0,127,[np.float64(-0.025)],[np.float64(0.05092592592592592)],[1],[0],[0],[1.5248373000067659],['target'],127,0,127,0,255.493193,,10,255.4855225,255.493193,255.493193,0.0257006,257.0104754,[np.float64(-0.025)],[np.float64(0.05092592592592592)],[1],[0],[0],[1.5248373000067659],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
128,0,128,[np.float64(0.29259259259259257)],[np.float64(0.2675925925925926)],[1],[0],[0],[2.15594240000064],['target'],128,0,128,0,257.0477815,,10,257.0358618,257.0477815,257.0477815,0.0251687,259.1919248,[np.float64(0.29259259259259257)],[np.float64(0.2675925925925926)],[1],[0],[0],[2.15594240000064],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
129,0,129,[np.float64(0.1712962962962963)],[np.float64(-0.25092592592592594)],[1],[0],[0],[2.690410299997893],['target'],129,0,129,0,259.2260052,,10,259.218971,259.2260052,259.2260052,0.0267463,261.9095057,[np.float64(0.1712962962962963)],[np.float64(-0.25092592592592594)],[1],[0],[0],[2.690410299997893],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
130,0,130,[np.float64(0.28055555555555556)],[np.float64(0.16574074074074074)],[1],[0],[0],[2.07134500000393],['target'],130,0,130,0,261.9428319,,10,261.9362871,261.9428319,261.9428319,0.0264885,264.007765,[np.float64(0.28055555555555556)],[np.float64(0.16574074074074074)],[1],[0],[0],[2.07134500000393],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
131,0,131,[np.float64(-0.4361111111111111)],[np.float64(0.42685185185185187)],[1],[0],[0],[2.510380699997768],['target'],131,0,131,0,264.0439589,,10,264.0325347,264.0439589,264.0439589,0.0244782,266.5430074,[np.float64(-0.4361111111111111)],[np.float64(0.42685185185185187)],[1],[0],[0],[2.510380699997768],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
132,0,132,"[np.float64(-0.41203703703703703), np.float64(-0.41203703703703703), np.float64(-0.4083333333333333)]","[np.float64(-0.30462962962962964), np.float64(-0.30462962962962964), np.float64(-0.29814814814814816)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.282727600002545, 2.984639899994363, 3.8857810999907088]","[None, None, 'target']",132,0,132,0,266.5632394,,5,266.5577981,266.5632394,266.5632394,0.0145799,270.4437275,"[np.float64(-0.41203703703703703), np.float64(-0.41203703703703703), np.float64(-0.4083333333333333)]","[np.float64(-0.30462962962962964), np.float64(-0.30462962962962964), np.float64(-0.29814814814814816)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.282727600002545, 2.984639899994363, 3.8857810999907088]","[None, None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
133,0,133,[np.float64(0.25925925925925924)],[np.float64(-0.42407407407407405)],[1],[0],[0],[2.432577100000344],['target'],133,0,133,0,270.4869702,,10,270.4760511,270.4869702,270.4869702,0.0320358,272.9087751,[np.float64(0.25925925925925924)],[np.float64(-0.42407407407407405)],[1],[0],[0],[2.432577100000344],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
134,0,134,[np.float64(0.41944444444444445)],[np.float64(0.04814814814814815)],[1],[0],[0],[2.03182599999127],['target'],134,0,134,0,272.9526476,,10,272.9428625,272.9526476,272.9526476,0.0337693,274.9748058,[np.float64(0.41944444444444445)],[np.float64(0.04814814814814815)],[1],[0],[0],[2.03182599999127],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
135,0,135,[np.float64(-0.5027777777777778)],[np.float64(0.20277777777777778)],[1],[0],[0],[2.0418499000079464],['target'],135,0,135,0,275.0054251,,10,274.9982694,275.0054251,275.0054251,0.0232345,277.0403378,[np.float64(-0.5027777777777778)],[np.float64(0.20277777777777778)],[1],[0],[0],[2.0418499000079464],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
136,0,136,[np.float64(0.2574074074074074)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.7332093000004534],['target'],136,0,136,0,277.0621846,,5,277.0565722,277.0621846,277.0621846,0.0158405,278.7899757,[np.float64(0.2574074074074074)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.7332093000004534],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
137,0,137,[np.float64(0.2777777777777778)],[np.float64(-0.11851851851851852)],[1],[0],[0],[2.3337007999944035],['target'],137,0,137,0,278.8344834,,10,278.8217003,278.8344834,278.8344834,0.0314766,281.1554306,[np.float64(0.2777777777777778)],[np.float64(-0.11851851851851852)],[1],[0],[0],[2.3337007999944035],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
138,0,138,"[np.float64(-0.062037037037037036), np.float64(-0.05277777777777778)]","[np.float64(-0.07685185185185185), np.float64(-0.08148148148148149)]","[1, 1]","[0, 0]","[0, 0]","[1.6131638000078965, 2.497855800000252]","[None, 'target']",138,0,138,0,281.1845228,,5,281.1767991,281.1845228,281.1845228,0.0213051,283.6747352,"[np.float64(-0.062037037037037036), np.float64(-0.05277777777777778)]","[np.float64(-0.07685185185185185), np.float64(-0.08148148148148149)]","[1, 1]","[0, 0]","[0, 0]","[1.6131638000078965, 2.497855800000252]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
139,0,139,[np.float64(0.19722222222222222)],[np.float64(-0.16666666666666666)],[1],[0],[0],[0.9317280999966897],['target'],139,0,139,0,283.699123,,5,283.6919923,283.699123,283.699123,0.017049,284.6238317,[np.float64(0.19722222222222222)],[np.float64(-0.16666666666666666)],[1],[0],[0],[0.9317280999966897],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
140,0,140,[np.float64(0.2351851851851852)],[np.float64(-0.075)],[1],[0],[0],[1.1252042000123765],['target'],140,0,140,0,284.6539173,,10,284.6469861,284.6539173,284.6539173,0.0229331,285.7723087,[np.float64(0.2351851851851852)],[np.float64(-0.075)],[1],[0],[0],[1.1252042000123765],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
141,0,141,"[np.float64(-0.08981481481481482), np.float64(-0.08055555555555556)]","[np.float64(0.19722222222222222), np.float64(0.1935185185185185)]","[1, 1]","[0, 0]","[0, 0]","[1.9693322000093758, 2.9519199000060325]","[None, 'target']",141,0,141,0,285.7932542,,5,285.7876067,285.7932542,285.7932542,0.0150572,288.7396318,"[np.float64(-0.08981481481481482), np.float64(-0.08055555555555556)]","[np.float64(0.19722222222222222), np.float64(0.1935185185185185)]","[1, 1]","[0, 0]","[0, 0]","[1.9693322000093758, 2.9519199000060325]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
142,0,142,[np.float64(0.32685185185185184)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.3987830999976723],['target'],142,0,142,0,288.7635064,,5,288.7575671,288.7635064,288.7635064,0.0176801,290.1565017,[np.float64(0.32685185185185184)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.3987830999976723],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
143,0,143,[np.float64(-0.17037037037037037)],[np.float64(0.012037037037037037)],[1],[0],[0],[1.544926000002306],['target'],143,0,143,0,290.183901,,5,290.1773506,290.183901,290.183901,0.0205219,291.7223842,[np.float64(-0.17037037037037037)],[np.float64(0.012037037037037037)],[1],[0],[0],[1.544926000002306],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
144,0,144,[np.float64(-0.38981481481481484)],[np.float64(-0.26481481481481484)],[1],[0],[0],[2.7571565999969607],['target'],144,0,144,0,291.7560257,,10,291.7490241,291.7560257,291.7560257,0.0264343,294.5062994,[np.float64(-0.38981481481481484)],[np.float64(-0.26481481481481484)],[1],[0],[0],[2.7571565999969607],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
145,0,145,[np.float64(-0.3907407407407407)],[np.float64(-0.21851851851851853)],[1],[0],[0],[0.994298899997375],['target'],145,0,145,0,294.5373109,,5,294.5268389,294.5373109,294.5373109,0.0203212,295.5212871,[np.float64(-0.3907407407407407)],[np.float64(-0.21851851851851853)],[1],[0],[0],[0.994298899997375],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
146,0,146,[np.float64(-0.012962962962962963)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.5479425999947125],['target'],146,0,146,0,295.5664647,,10,295.5572407,295.5664647,295.5664647,0.0357179,297.1053217,[np.float64(-0.012962962962962963)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.5479425999947125],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
147,0,147,[np.float64(-0.34444444444444444)],[np.float64(0.2814814814814815)],[1],[0],[0],[2.384121999988565],['target'],147,0,147,0,297.1284785,,5,297.1217119,297.1284785,297.1284785,0.0161587,299.5058976,[np.float64(-0.34444444444444444)],[np.float64(0.2814814814814815)],[1],[0],[0],[2.384121999988565],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
148,0,148,[np.float64(-0.25277777777777777)],[np.float64(-0.3314814814814815)],[1],[0],[0],[1.5572757000045385],['target'],148,0,148,0,299.5363422,,10,299.5288627,299.5363422,299.5363422,0.0227689,301.0861809,[np.float64(-0.25277777777777777)],[np.float64(-0.3314814814814815)],[1],[0],[0],[1.5572757000045385],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
149,0,149,[np.float64(-0.412962962962963)],[np.float64(0.412962962962963)],[1],[0],[0],[2.239618599996902],['target'],149,0,149,0,301.1036107,,5,301.0980756,301.1036107,301.1036107,0.0118203,303.3378043,[np.float64(-0.412962962962963)],[np.float64(0.412962962962963)],[1],[0],[0],[2.239618599996902],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
150,0,150,[np.float64(-0.15185185185185185)],[np.float64(0.4638888888888889)],[1],[0],[0],[1.732826900013606],['target'],150,0,150,0,303.3624093,,5,303.3557412,303.3624093,303.3624093,0.0177486,305.088669,[np.float64(-0.15185185185185185)],[np.float64(0.4638888888888889)],[1],[0],[0],[1.732826900013606],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
151,0,151,[np.float64(-0.000925925925925926)],[np.float64(-0.17407407407407408)],[1],[0],[0],[1.5067421999992803],['target'],151,0,151,0,305.1192294,,10,305.1118122,305.1192294,305.1192294,0.0229505,306.6186578,[np.float64(-0.000925925925925926)],[np.float64(-0.17407407407407408)],[1],[0],[0],[1.5067421999992803],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
152,0,152,[np.float64(-0.3787037037037037)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.9175009000027785],['target'],152,0,152,0,306.6445998,,5,306.6353544,306.6445998,306.6445998,0.0164083,308.5529968,[np.float64(-0.3787037037037037)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.9175009000027785],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
153,0,153,"[np.float64(-0.18703703703703703), np.float64(-0.18703703703703703), np.float64(-0.18055555555555555)]","[np.float64(-0.2611111111111111), np.float64(-0.2611111111111111), np.float64(-0.25277777777777777)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.4987140000012005, 2.264004600001499, 3.4007074999972247]","[None, None, 'target']",153,0,153,0,308.5771777,,5,308.570221,308.5771777,308.5771777,0.0170092,311.9710752,"[np.float64(-0.18703703703703703), np.float64(-0.18703703703703703), np.float64(-0.18055555555555555)]","[np.float64(-0.2611111111111111), np.float64(-0.2611111111111111), np.float64(-0.25277777777777777)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.4987140000012005, 2.264004600001499, 3.4007074999972247]","[None, None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
154,0,154,[np.float64(-0.42777777777777776)],[np.float64(0.053703703703703705)],[1],[0],[0],[1.7714434999943478],['target'],154,0,154,0,312.0058574,,10,311.9981886,312.0058574,312.0058574,0.026774,313.7697656,[np.float64(-0.42777777777777776)],[np.float64(0.053703703703703705)],[1],[0],[0],[1.7714434999943478],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
155,0,155,[np.float64(-0.002777777777777778)],[np.float64(0.31203703703703706)],[1],[0],[0],[1.5835457999928622],['target'],155,0,155,0,313.8117445,,10,313.8029384,313.8117445,313.8117445,0.0329234,315.3865803,[np.float64(-0.002777777777777778)],[np.float64(0.31203703703703706)],[1],[0],[0],[1.5835457999928622],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
156,0,156,[np.float64(0.4787037037037037)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.8797479999921052],['target'],156,0,156,0,315.4096383,,5,315.4041242,315.4096383,315.4096383,0.0173433,317.2840447,[np.float64(0.4787037037037037)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.8797479999921052],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
157,0,157,[np.float64(-0.21296296296296297)],[np.float64(-0.35185185185185186)],[1],[0],[0],[1.9213950999983354],['target'],157,0,157,0,317.3215749,,10,317.3141872,317.3215749,317.3215749,0.0299588,319.2356901,[np.float64(-0.21296296296296297)],[np.float64(-0.35185185185185186)],[1],[0],[0],[1.9213950999983354],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
158,0,158,[np.float64(0.018518518518518517)],[np.float64(-0.30462962962962964)],[1],[0],[0],[1.2311123000108637],['target'],158,0,158,0,319.2596563,,5,319.2527476,319.2596563,319.2596563,0.0168429,320.4839327,[np.float64(0.018518518518518517)],[np.float64(-0.30462962962962964)],[1],[0],[0],[1.2311123000108637],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
159,0,159,[np.float64(0.23055555555555557)],[np.float64(0.17592592592592593)],[1],[0],[0],[1.6866894999984652],['target'],159,0,159,0,320.5068237,,5,320.4988689,320.5068237,320.5068237,0.0147797,322.1856653,[np.float64(0.23055555555555557)],[np.float64(0.17592592592592593)],[1],[0],[0],[1.6866894999984652],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
160,0,160,[np.float64(-0.25)],[np.float64(0.44351851851851853)],[1],[0],[0],[1.916107800003374],['target'],160,0,160,0,322.2091333,,5,322.2033046,322.2091333,322.2091333,0.0174034,324.1195337,[np.float64(-0.25)],[np.float64(0.44351851851851853)],[1],[0],[0],[1.916107800003374],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
161,0,161,"[np.float64(0.39537037037037037), np.float64(0.40555555555555556)]","[np.float64(-0.3388888888888889), np.float64(-0.3388888888888889)]","[1, 1]","[0, 0]","[0, 0]","[2.288741199998185, 3.2752667000022484]","[None, 'target']",161,0,161,0,324.1520091,,10,324.1445964,324.1520091,324.1520091,0.0248375,327.4199857,"[np.float64(0.39537037037037037), np.float64(0.40555555555555556)]","[np.float64(-0.3388888888888889), np.float64(-0.3388888888888889)]","[1, 1]","[0, 0]","[0, 0]","[2.288741199998185, 3.2752667000022484]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
162,0,162,[np.float64(-0.3787037037037037)],[np.float64(-0.35)],[1],[0],[0],[1.5255189000017708],['target'],162,0,162,0,327.4498882,,10,327.4425573,327.4498882,327.4498882,0.0222552,328.9681868,[np.float64(-0.3787037037037037)],[np.float64(-0.35)],[1],[0],[0],[1.5255189000017708],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
163,0,163,[np.float64(0.42592592592592593)],[np.float64(0.16944444444444445)],[1],[0],[0],[2.023194000008516],['target'],163,0,163,0,329.0009512,,10,328.9938715,329.0009512,329.0009512,0.0254491,331.0171866,[np.float64(0.42592592592592593)],[np.float64(0.16944444444444445)],[1],[0],[0],[2.023194000008516],['target'],981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
164,0,164,"[np.float64(0.4), np.float64(0.4074074074074074)]","[np.float64(-0.375), np.float64(-0.37037037037037035)]","[1, 1]","[0, 0]","[0, 0]","[1.9005397000000812, 2.7995359000051394]","[None, 'target']",164,0,164,0,331.0462401,,5,331.0370932,331.0462401,331.0462401,0.0196489,333.8367898,"[np.float64(0.4), np.float64(0.4074074074074074)]","[np.float64(-0.375), np.float64(-0.37037037037037035)]","[1, 1]","[0, 0]","[0, 0]","[1.9005397000000812, 2.7995359000051394]","[None, 'target']",981210,1,2025-10-02_03h38.00.805,untitled,,2025.1.1,60.0824331,2025-10-02 03h38.06.095139 +0530
