pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
150,v,73,1,18,v,1,0.5228022,None,18,1,73,1,,,,,181.1368563,,181.12165,181.1368563,182.1206277,182.1206277,182.1206277,182.1206277,182.1366923,183.1199401,183.1199401,183.6538599,v,1,0.5228022,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,74,2,18,c,1,0.4844351,None,18,2,74,2,,,,,183.6694677,,183.6545638,183.6694677,184.654338,184.654338,184.654338,184.654338,184.6704739,185.668493,185.668493,186.1542157,c,1,0.4844351,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,75,3,18,z,1,0.6989392,None,18,3,75,3,,,,,186.169822,,186.1548273,186.169822,187.169912,187.169912,187.169912,187.169912,187.1871241,188.1525926,188.1525926,188.8534474,z,1,0.6989392,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,76,0,19,x,1,0.5805121,None,19,0,76,0,,,,,188.8685039,,188.8541548,188.8685039,189.8690859,189.8690859,189.8690859,189.8690859,189.8690859,190.8520898,190.8520898,191.4375019,x,1,0.5805121,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,77,1,19,v,1,0.7859529,None,19,1,77,1,,,,,191.4524003,,191.4382844,191.4524003,192.4348582,192.4348582,192.4348582,192.4348582,192.4524499,193.4525584,193.4525584,194.2529835,v,1,0.7859529,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,78,2,19,c,1,0.4946031,None,19,2,78,2,,,,,194.2692675,,194.2535598,194.2692675,195.2698019,195.2698019,195.2698019,195.2698019,195.2859304,196.2676074,196.2676074,196.7701151,c,1,0.4946031,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,79,3,19,z,1,0.5973493,None,19,3,79,3,,,,,196.7843621,,196.770948,196.7843621,197.7856087,197.7856087,197.7856087,197.7856087,197.7856087,198.7839466,198.7839466,199.3862361,z,1,0.5973493,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,80,0,20,x,1,0.3054723,None,20,0,80,0,,,,,199.4010885,,199.3867997,199.4010885,200.386167,200.386167,200.386167,200.386167,200.4016712,201.4014471,201.4014471,201.7164621,x,1,0.3054723,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,81,1,20,v,1,0.4537895,None,20,1,81,1,,,,,201.7324948,,201.7167599,201.7324948,202.7185517,202.7185517,202.7185517,202.7185517,202.7355326,203.7175596,203.7175596,204.1850435,v,1,0.4537895,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,82,2,20,c,1,0.3207188,None,20,2,82,2,,,,,204.1996925,,204.1855859,204.1996925,205.1830806,205.1830806,205.1830806,205.1830806,205.2014856,206.2014138,206.2014138,206.5348999,c,1,0.3207188,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,83,3,20,z,1,0.4911454,None,20,3,83,3,,,,,206.5512779,,206.5357353,206.5512779,207.5336115,207.5336115,207.5336115,207.5336115,207.5509538,208.5335748,208.5335748,209.0345175,z,1,0.4911454,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,84,0,21,x,1,0.3242,None,21,0,84,0,,,,,209.0486015,,209.0350909,209.0486015,210.0328545,210.0328545,210.0328545,210.0328545,210.05118,211.0331075,211.0331075,211.364873,x,1,0.3242,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,85,1,21,v,1,0.3196504,None,21,1,85,1,,,,,211.3820644,,211.3651508,211.3820644,212.3662595,212.3662595,212.3662595,212.3662595,212.3841916,213.3655148,213.3655148,213.700186,v,1,0.3196504,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,86,2,21,c,1,0.310323,None,21,2,86,2,,,,,213.7158594,,213.7007291,213.7158594,214.6984524,214.6984524,214.6984524,214.6984524,214.7158317,215.6994246,215.6994246,216.0183091,c,1,0.310323,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,87,3,21,z,1,0.2887558,None,21,3,87,3,,,,,216.0318816,,216.0189077,216.0318816,217.0329317,217.0329317,217.0329317,217.0329317,217.0329317,218.0326368,218.0326368,218.3326832,z,1,0.2887558,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,88,0,22,x,1,0.2618875,None,22,0,88,0,,,,,218.3501684,,218.3332198,218.3501684,219.3313618,219.3313618,219.3313618,219.3313618,219.3641698,220.3320252,220.3320252,220.5997403,x,1,0.2618875,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,89,1,22,v,1,0.3067805,None,22,1,89,1,,,,,220.6152016,,220.6003547,220.6152016,221.6150236,221.6150236,221.6150236,221.6150236,221.6150236,222.5993044,222.5993044,222.9147101,v,1,0.3067805,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,90,2,22,c,1,0.3435207,None,22,2,90,2,,,,,222.9318371,,222.9153466,222.9318371,223.9146185,223.9146185,223.9146185,223.9146185,223.931814,224.9157097,224.9157097,225.2653364,c,1,0.3435207,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,91,3,22,z,1,0.4435161,None,22,3,91,3,,,,,225.281665,,225.2662601,225.281665,226.2648074,226.2648074,226.2648074,226.2648074,226.2816051,227.2814498,227.2814498,227.7315275,z,1,0.4435161,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,92,0,23,x,1,0.3234662,None,23,0,92,0,,,,,227.7476554,,227.7320756,227.7476554,228.7483101,228.7483101,228.7483101,228.7483101,228.7483101,229.7307771,229.7307771,230.0650807,x,1,0.3234662,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,93,1,23,v,1,0.3474958,None,23,1,93,1,,,,,230.0808552,,230.0659072,230.0808552,231.0647172,231.0647172,231.0647172,231.0647172,231.0806771,232.0630726,232.0630726,232.415884,v,1,0.3474958,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,94,2,23,c,1,0.40423,None,23,2,94,2,,,,,232.4294885,,232.4168463,232.4294885,233.4291099,233.4291099,233.4291099,233.4291099,233.4451366,234.4311001,234.4311001,234.8471231,c,1,0.40423,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,95,3,23,z,1,0.3045422,None,23,3,95,3,,,,,234.8641648,,234.847845,234.8641648,235.8472111,235.8472111,235.8472111,235.8472111,235.8632436,236.8468786,236.8468786,237.1643186,z,1,0.3045422,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,96,0,24,x,1,0.3319417,None,24,0,96,0,,,,,237.180146,,237.1650176,237.180146,238.1799602,238.1799602,238.1799602,238.1799602,238.1799602,239.1626251,239.1626251,239.4971012,x,1,0.3319417,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,97,1,24,v,1,0.327921,None,24,1,97,1,,,,,239.5128478,,239.4978092,239.5128478,240.4964119,240.4964119,240.4964119,240.4964119,240.512605,241.4956789,241.4956789,241.830136,v,1,0.327921,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,98,2,24,c,1,0.4185146,None,24,2,98,2,,,,,241.8457172,,241.8307428,241.8457172,242.8295265,242.8295265,242.8295265,242.8295265,242.8455527,243.8289829,243.8289829,244.2612268,c,1,0.4185146,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,99,3,24,z,1,0.2802661,None,24,3,99,3,,,,,244.2770583,,244.2616322,244.2770583,245.2627486,245.2627486,245.2627486,245.2627486,245.2805087,246.2611946,246.2611946,246.5465392,z,1,0.2802661,None,,,,,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,0,0,0,x,0,0.1570529,None,,,,,0,0,0,1,246.5770665,,246.5580413,246.5770665,247.5461005,247.5461005,247.5461005,247.5461005,247.5791101,248.5456118,248.5456118,248.7122592,,,,,x,0,0.1570529,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,1,1,1,v,1,0.7080503,None,,,,,1,1,1,1,248.7285689,,248.7131806,248.7285689,249.7287537,249.7287537,249.7287537,249.7287537,249.7287537,250.726874,250.726874,251.4446047,,,,,v,1,0.7080503,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,2,2,0,x,1,0.7779728,None,,,,,0,2,2,0,251.46252,,251.4451226,251.46252,252.4448247,252.4448247,252.4448247,252.4448247,252.4756429,253.4441316,253.4441316,254.2298801,,,,,x,1,0.7779728,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,3,3,0,z,1,0.6196646,None,,,,,0,3,3,3,254.243468,,254.2304673,254.243468,255.2429209,255.2429209,255.2429209,255.2429209,255.2595934,256.2437977,256.2437977,256.8776485,,,,,z,1,0.6196646,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,4,4,0,c,1,0.4359934,None,,,,,0,4,4,2,256.8934105,,256.8782085,256.8934105,257.8942547,257.8942547,257.8942547,257.8942547,257.8942547,258.891744,258.891744,259.3423603,,,,,c,1,0.4359934,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,5,5,1,c,1,0.6066556,None,,,,,1,5,5,2,259.3583966,,259.3425921,259.3583966,260.3417048,260.3417048,260.3417048,260.3417048,260.3584422,261.3433761,261.3433761,261.9610426,,,,,c,1,0.6066556,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,6,6,2,v,1,0.8395427,None,,,,,2,6,6,1,261.9766939,,261.9617606,261.9766939,262.9747495,262.9747495,262.9747495,262.9747495,262.991643,263.9772089,263.9772089,264.8260438,,,,,v,1,0.8395427,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,7,7,2,c,1,0.5374417,None,,,,,2,7,7,2,264.8420817,,264.8265592,264.8420817,265.8262902,265.8262902,265.8262902,265.8262902,265.8428403,266.8410676,266.8410676,267.3933564,,,,,c,1,0.5374417,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,8,8,3,c,1,0.5741211,None,,,,,3,8,8,2,267.4082184,,267.3939364,267.4082184,268.393508,268.393508,268.393508,268.393508,268.4094246,269.4078676,269.4078676,269.9924745,,,,,c,1,0.5741211,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,9,9,4,c,1,0.6321705,None,,,,,4,9,9,2,270.0076696,,269.9930313,270.0076696,270.9919384,270.9919384,270.9919384,270.9919384,271.0083895,272.0091699,272.0091699,272.6442435,,,,,c,1,0.6321705,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,10,10,1,z,1,0.6563985,None,,,,,1,10,10,3,272.6585018,,272.6454658,272.6585018,273.6593914,273.6593914,273.6593914,273.6593914,273.6593914,274.6581996,274.6581996,275.3261717,,,,,z,1,0.6563985,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,11,11,5,v,0,1.2517112,None,,,,,5,11,11,2,275.3423852,,275.3268777,275.3423852,276.3249166,276.3249166,276.3249166,276.3249166,276.3419133,277.3252432,277.3252432,278.591884,,,,,v,0,1.2517112,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,12,12,1,x,1,1.0003837,None,,,,,1,12,12,0,278.6078199,,278.592467,278.6078199,279.5919286,279.5919286,279.5919286,279.5919286,279.6086086,280.5903824,280.5903824,281.5929311,,,,,x,1,1.0003837,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,13,13,3,v,1,0.5929175,None,,,,,3,13,13,1,281.6075322,,281.5934548,281.6075322,282.6074568,282.6074568,282.6074568,282.6074568,282.6074568,283.6074183,283.6074183,284.2087452,,,,,v,1,0.5929175,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,14,14,4,v,1,0.5113183,None,,,,,4,14,14,1,284.2239542,,284.2092947,284.2239542,285.2065364,285.2065364,285.2065364,285.2065364,285.2227026,286.2238912,286.2238912,286.7422322,,,,,v,1,0.5113183,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,15,15,6,c,1,0.4966589,None,,,,,6,15,15,2,286.7629161,,286.7429244,286.7629161,287.7575899,287.7575899,287.7575899,287.7575899,287.7730415,288.7555399,288.7555399,289.257163,,,,,c,1,0.4966589,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,16,16,5,v,1,0.7194619,None,,,,,5,16,16,1,289.2736848,,289.2580568,289.2736848,290.2726029,290.2726029,290.2726029,290.2726029,290.2905499,291.2728133,291.2728133,292.0073768,,,,,v,1,0.7194619,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,17,17,7,c,1,0.5552433,None,,,,,7,17,17,2,292.0235606,,292.0080746,292.0235606,293.0233805,293.0233805,293.0233805,293.0233805,293.0233805,294.0219535,294.0219535,294.5893435,,,,,c,1,0.5552433,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,18,18,2,z,1,0.6317191,None,,,,,2,18,18,3,294.6053385,,294.590068,294.6053385,295.6055633,295.6055633,295.6055633,295.6055633,295.6055633,296.5887907,296.5887907,297.2212474,,,,,z,1,0.6317191,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,19,19,2,x,1,0.3430041,None,,,,,2,19,19,0,297.2383483,,297.2215383,297.2383483,298.2225885,298.2225885,298.2225885,298.2225885,298.2388199,299.2212206,299.2212206,299.5726119,,,,,x,1,0.3430041,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,20,20,6,v,1,0.3442079,None,,,,,6,20,20,1,299.588773,,299.573148,299.588773,300.5719525,300.5719525,300.5719525,300.5719525,300.5883275,301.5710058,301.5710058,301.9211822,,,,,v,1,0.3442079,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,21,21,3,z,1,0.675989,None,,,,,3,21,21,3,301.9366744,,301.9215606,301.9366744,302.9215381,302.9215381,302.9215381,302.9215381,302.9385293,303.9216125,303.9216125,304.6053487,,,,,z,1,0.675989,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,22,22,8,c,1,0.339711,None,,,,,8,22,22,2,304.6202,,304.6060203,304.6202,305.6043288,305.6043288,305.6043288,305.6043288,305.6237372,306.6192188,306.6192188,306.9723013,,,,,c,1,0.339711,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,23,23,3,x,1,0.3780716,None,,,,,3,23,23,0,306.9876524,,306.9730204,306.9876524,307.9853773,307.9853773,307.9853773,307.9853773,308.0019568,308.9873143,308.9873143,309.3724937,,,,,x,1,0.3780716,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,24,24,7,v,1,0.3101712,None,,,,,7,24,24,1,309.3871622,,309.3731174,309.3871622,310.3879074,310.3879074,310.3879074,310.3879074,310.3879074,311.3863177,311.3863177,311.7049745,,,,,v,1,0.3101712,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,25,25,4,z,1,0.6281357,None,,,,,4,25,25,3,311.7201728,,311.7057184,311.7201728,312.7179079,312.7179079,312.7179079,312.7179079,312.7361147,313.7184378,313.7184378,314.3541938,,,,,z,1,0.6281357,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,26,26,5,z,1,0.7026733,None,,,,,5,26,26,3,314.3694228,,314.3551033,314.3694228,315.352428,315.352428,315.352428,315.352428,315.3695658,316.3673525,316.3673525,317.0845263,,,,,z,1,0.7026733,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,27,27,8,v,1,0.7608925,None,,,,,8,27,27,1,317.1012399,,317.0848366,317.1012399,318.0863822,318.0863822,318.0863822,318.0863822,318.1034894,319.0855852,319.0855852,319.8539575,,,,,v,1,0.7608925,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,28,28,9,v,1,0.6434911,None,,,,,9,28,28,1,319.868812,,319.8547377,319.868812,320.8529996,320.8529996,320.8529996,320.8529996,320.8692065,321.8684661,321.8684661,322.5203658,,,,,v,1,0.6434911,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,29,29,4,x,1,0.6707947,None,,,,,4,29,29,0,322.5340158,,322.5212444,322.5340158,323.533911,323.533911,323.533911,323.533911,323.533911,324.5172405,324.5172405,325.2024901,,,,,x,1,0.6707947,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,30,30,5,x,1,0.5373099,None,,,,,5,30,30,0,325.2190034,,325.2031375,325.2190034,326.2182927,326.2182927,326.2182927,326.2182927,326.2182927,327.2171439,327.2171439,327.7701903,,,,,x,1,0.5373099,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,31,31,6,z,1,0.6854307,None,,,,,6,31,31,3,327.7844222,,327.7720491,327.7844222,328.7852069,328.7852069,328.7852069,328.7852069,328.7852069,329.7859406,329.7859406,330.4850302,,,,,z,1,0.6854307,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,32,32,7,z,1,0.5735828,None,,,,,7,32,32,3,330.5017895,,330.485889,330.5017895,331.5015042,331.5015042,331.5015042,331.5015042,331.5015042,332.501394,332.501394,333.0847972,,,,,z,1,0.5735828,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,33,33,10,v,1,0.6216068,None,,,,,10,33,33,1,333.1014592,,333.0855477,333.1014592,334.0851006,334.0851006,334.0851006,334.0851006,334.101165,335.0842725,335.0842725,335.7187229,,,,,v,1,0.6216068,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,34,34,6,x,1,0.6094826,None,,,,,6,34,34,0,335.7334055,,335.7194225,335.7334055,336.7331887,336.7331887,336.7331887,336.7331887,336.7331887,337.733709,337.733709,338.3514007,,,,,x,1,0.6094826,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,35,35,9,c,1,0.4303686,None,,,,,9,35,35,2,338.3663901,,338.3520602,338.3663901,339.3498161,339.3498161,339.3498161,339.3498161,339.3672234,340.349592,340.349592,340.7863107,,,,,c,1,0.4303686,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,36,36,10,c,1,0.7099307,None,,,,,10,36,36,2,340.7999371,,340.7868724,340.7999371,341.8005932,341.8005932,341.8005932,341.8005932,341.8005932,342.8004261,342.8004261,343.5182805,,,,,c,1,0.7099307,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,37,37,11,v,1,0.6371817,None,,,,,11,37,37,1,343.5329114,,343.5190151,343.5329114,344.5323606,344.5323606,344.5323606,344.5323606,344.5323606,345.5330147,345.5330147,346.1835566,,,,,v,1,0.6371817,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,38,38,11,c,1,0.803016,None,,,,,11,38,38,2,346.1991483,,346.184224,346.1991483,347.1833357,347.1833357,347.1833357,347.1833357,347.199558,348.1825568,348.1825568,349.000542,,,,,c,1,0.803016,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,39,39,8,z,1,0.5435832,None,,,,,8,39,39,3,349.0159754,,349.0014351,349.0159754,350.0158159,350.0158159,350.0158159,350.0158159,350.0158159,351.0151171,351.0151171,351.5666327,,,,,z,1,0.5435832,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
50,c,40,40,12,c,1,0.6093259,None,,,,,12,40,40,2,351.5818555,,351.567211,351.5818555,352.5826375,352.5826375,352.5826375,352.5826375,352.5826375,353.5825131,353.5825131,354.1992296,,,,,c,1,0.6093259,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,41,41,12,v,1,0.590433,None,,,,,12,41,41,1,354.2138401,,354.1999985,354.2138401,355.2144292,355.2144292,355.2144292,355.2144292,355.2144292,356.1976706,356.1976706,356.798153,,,,,v,1,0.590433,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,42,42,7,x,1,0.4765434,None,,,,,7,42,42,0,356.8152992,,356.7987001,356.8152992,357.7981181,357.7981181,357.7981181,357.7981181,357.8148935,358.7983001,358.7983001,359.2819048,,,,,x,1,0.4765434,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
150,v,43,43,13,v,1,0.6100592,None,,,,,13,43,43,1,359.2975657,,359.282448,359.2975657,360.2810647,360.2810647,360.2810647,360.2810647,360.2974938,361.2807043,361.2807043,361.8981219,,,,,v,1,0.6100592,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,44,44,9,z,1,0.6347463,None,,,,,9,44,44,3,361.9139615,,361.8985592,361.9139615,362.8970845,362.8970845,362.8970845,362.8970845,362.9139694,363.8965821,363.8965821,364.5474363,,,,,z,1,0.6347463,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,45,45,10,z,1,0.619741,None,,,,,10,45,45,3,364.5635561,,364.5481124,364.5635561,365.5625159,365.5625159,365.5625159,365.5625159,365.5796981,366.5458984,366.5458984,367.1810221,,,,,z,1,0.619741,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-50,x,46,46,8,x,1,0.3190245,None,,,,,8,46,46,0,367.1965326,,367.1817464,367.1965326,368.1967959,368.1967959,368.1967959,368.1967959,368.1967959,369.1972894,369.1972894,369.5318719,,,,,x,1,0.3190245,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
-150,z,47,47,11,z,1,0.6271695,None,,,,,11,47,47,3,369.5461555,,369.5326198,369.5461555,370.545978,370.545978,370.545978,370.545978,370.545978,371.5441186,371.5441186,372.1774688,,,,,z,1,0.6271695,None,28543,1,2025-10-04_06h44.49.144,sequential_learning_ task 4,,2025.1.1,60.3223627,2025-10-04 06h44.56.786732 +0530
