thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
56,0,56,[np.float64(0.13796296296296295)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.3175470999995014],['target'],56,0,56,0,108.808264,,10,108.7995105,108.808264,108.808264,0.0178599,110.117215,[np.float64(0.13796296296296295)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.3175470999995014],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
57,0,57,[np.float64(-0.45185185185185184)],[np.float64(-0.44074074074074077)],[1],[0],[0],[1.9779342000110773],['target'],57,0,57,0,110.1455206,,5,110.1373427,110.1455206,110.1455206,0.0197085,112.1154045,[np.float64(-0.45185185185185184)],[np.float64(-0.44074074074074077)],[1],[0],[0],[1.9779342000110773],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
58,0,58,[np.float64(-0.17407407407407408)],[np.float64(0.1638888888888889)],[1],[0],[0],[1.4198430999967968],['target'],58,0,58,0,112.1596645,,10,112.1474007,112.1596645,112.1596645,0.031783,113.5673673,[np.float64(-0.17407407407407408)],[np.float64(0.1638888888888889)],[1],[0],[0],[1.4198430999967968],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
59,0,59,[np.float64(0.19722222222222222)],[np.float64(0.4027777777777778)],[1],[0],[0],[2.0478155999880983],['target'],59,0,59,0,113.6143112,,10,113.6010908,113.6143112,113.6143112,0.0334918,115.6490253,[np.float64(0.19722222222222222)],[np.float64(0.4027777777777778)],[1],[0],[0],[2.0478155999880983],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
60,0,60,[np.float64(-0.17685185185185184)],[np.float64(0.41203703703703703)],[1],[0],[0],[2.2640792000020156],['target'],60,0,60,0,115.6727738,,5,115.6675212,115.6727738,115.6727738,0.018103,117.9317327,[np.float64(-0.17685185185185184)],[np.float64(0.41203703703703703)],[1],[0],[0],[2.2640792000020156],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
61,0,61,"[np.float64(-0.11203703703703703), np.float64(-0.10462962962962963), np.float64(-0.10092592592592593)]","[np.float64(0.18981481481481483), np.float64(0.18703703703703703), np.float64(0.18518518518518517)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.0888613999995869, 1.9506096999975853, 2.9485668999986956]","[None, None, 'target']",61,0,61,0,117.9535768,,5,117.9474515,117.9535768,117.9535768,0.0153912,120.8961266,"[np.float64(-0.11203703703703703), np.float64(-0.10462962962962963), np.float64(-0.10092592592592593)]","[np.float64(0.18981481481481483), np.float64(0.18703703703703703), np.float64(0.18518518518518517)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.0888613999995869, 1.9506096999975853, 2.9485668999986956]","[None, None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
62,0,62,[np.float64(0.22592592592592592)],[np.float64(0.1)],[1],[0],[0],[1.304794600000605],['target'],62,0,62,0,120.9399655,,10,120.9284563,120.9399655,120.9399655,0.0320707,122.2334023,[np.float64(0.22592592592592592)],[np.float64(0.1)],[1],[0],[0],[1.304794600000605],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
63,0,63,[np.float64(-0.3962962962962963)],[np.float64(-0.10925925925925926)],[1],[0],[0],[2.117546699999366],['target'],63,0,63,0,122.2709966,,10,122.2637361,122.2709966,122.2709966,0.03005,124.3814175,[np.float64(-0.3962962962962963)],[np.float64(-0.10925925925925926)],[1],[0],[0],[2.117546699999366],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
64,0,64,[np.float64(0.012962962962962963)],[np.float64(0.21574074074074073)],[1],[0],[0],[1.4183366000070237],['target'],64,0,64,0,124.4075847,,5,124.3998243,124.4075847,124.4075847,0.0181315,125.8182489,[np.float64(0.012962962962962963)],[np.float64(0.21574074074074073)],[1],[0],[0],[1.4183366000070237],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
65,0,65,"[np.float64(-0.21851851851851853), np.float64(-0.22037037037037038), np.float64(-0.22870370370370371)]","[np.float64(0.22592592592592592), np.float64(0.22592592592592592), np.float64(0.22314814814814815)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.3270557000068948, 2.1770506000029854, 3.0301777999993647]","[None, None, 'target']",65,0,65,0,125.8427926,,5,125.8352081,125.8427926,125.8427926,0.016758,128.8654815,"[np.float64(-0.21851851851851853), np.float64(-0.22037037037037038), np.float64(-0.22870370370370371)]","[np.float64(0.22592592592592592), np.float64(0.22592592592592592), np.float64(0.22314814814814815)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.3270557000068948, 2.1770506000029854, 3.0301777999993647]","[None, None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
66,0,66,[np.float64(-0.32037037037037036)],[np.float64(0.3287037037037037)],[1],[0],[0],[1.586288099992089],['target'],66,0,66,0,128.9076945,,10,128.896762,128.9076945,128.9076945,0.031057,130.4831748,[np.float64(-0.32037037037037036)],[np.float64(0.3287037037037037)],[1],[0],[0],[1.586288099992089],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
67,0,67,[np.float64(0.05)],[np.float64(-0.0712962962962963)],[1],[0],[0],[1.6794294999999693],['target'],67,0,67,0,130.508854,,5,130.4997862,130.508854,130.508854,0.0163773,132.1793098,[np.float64(0.05)],[np.float64(-0.0712962962962963)],[1],[0],[0],[1.6794294999999693],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
68,0,68,[np.float64(0.025)],[np.float64(0.4203703703703704)],[1],[0],[0],[1.816269300004933],['target'],68,0,68,0,132.2019617,,5,132.1951971,132.2019617,132.2019617,0.015689,134.0115327,[np.float64(0.025)],[np.float64(0.4203703703703704)],[1],[0],[0],[1.816269300004933],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
69,0,69,[np.float64(0.3611111111111111)],[np.float64(-0.325)],[1],[0],[0],[2.565478600008646],['target'],69,0,69,0,134.0387776,,10,134.0307654,134.0387776,134.0387776,0.0191569,136.5963524,[np.float64(0.3611111111111111)],[np.float64(-0.325)],[1],[0],[0],[2.565478600008646],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
70,0,70,[np.float64(-0.07222222222222222)],[np.float64(-0.3574074074074074)],[1],[0],[0],[1.7014190999907441],['target'],70,0,70,0,136.6427403,,10,136.6295267,136.6427403,136.6427403,0.0329328,138.3310699,[np.float64(-0.07222222222222222)],[np.float64(-0.3574074074074074)],[1],[0],[0],[1.7014190999907441],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
71,0,71,[np.float64(-0.1361111111111111)],[np.float64(-0.28888888888888886)],[1],[0],[0],[2.480348699988099],['target'],71,0,71,0,138.3572327,,5,138.3486711,138.3572327,138.3572327,0.0173203,140.8291915,[np.float64(-0.1361111111111111)],[np.float64(-0.28888888888888886)],[1],[0],[0],[2.480348699988099],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
72,0,72,[np.float64(0.1962962962962963)],[np.float64(-0.48148148148148145)],[1],[0],[0],[2.0148608000017703],['target'],72,0,72,0,140.8549826,,5,140.8478013,140.8549826,140.8549826,0.0183697,142.8627582,[np.float64(0.1962962962962963)],[np.float64(-0.48148148148148145)],[1],[0],[0],[2.0148608000017703],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
73,0,73,"[np.float64(0.36944444444444446), np.float64(0.37407407407407406)]","[np.float64(-0.49444444444444446), np.float64(-0.4898148148148148)]","[1, 1]","[0, 0]","[0, 0]","[3.4336640999972587, 4.296396999998251]","[None, 'target']",73,0,73,0,142.8880068,,5,142.8809537,142.8880068,142.8880068,0.0179706,147.1774993,"[np.float64(0.36944444444444446), np.float64(0.37407407407407406)]","[np.float64(-0.49444444444444446), np.float64(-0.4898148148148148)]","[1, 1]","[0, 0]","[0, 0]","[3.4336640999972587, 4.296396999998251]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
74,0,74,[np.float64(0.24444444444444444)],[np.float64(0.07685185185185185)],[1],[0],[0],[1.71471760001441],['target'],74,0,74,0,147.2022993,,5,147.1955305,147.2022993,147.2022993,0.0176698,148.910397,[np.float64(0.24444444444444444)],[np.float64(0.07685185185185185)],[1],[0],[0],[1.71471760001441],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
75,0,75,"[np.float64(0.02962962962962963), np.float64(0.03425925925925926)]","[np.float64(0.03888888888888889), np.float64(0.041666666666666664)]","[1, 1]","[0, 0]","[0, 0]","[1.4239563000010094, 2.387702599997283]","[None, 'target']",75,0,75,0,148.9486296,,10,148.9408285,148.9486296,148.9486296,0.0301908,151.3287278,"[np.float64(0.02962962962962963), np.float64(0.03425925925925926)]","[np.float64(0.03888888888888889), np.float64(0.041666666666666664)]","[1, 1]","[0, 0]","[0, 0]","[1.4239563000010094, 2.387702599997283]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
76,0,76,"[np.float64(-0.43796296296296294), np.float64(-0.43796296296296294), np.float64(-0.4361111111111111)]","[np.float64(-0.15833333333333333), np.float64(-0.15833333333333333), np.float64(-0.15833333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.5114688000030583, 3.0954024999955436, 4.094546899999841]","[None, None, 'target']",76,0,76,0,151.3543345,,5,151.3470587,151.3543345,151.3543345,0.01796,155.4416628,"[np.float64(-0.43796296296296294), np.float64(-0.43796296296296294), np.float64(-0.4361111111111111)]","[np.float64(-0.15833333333333333), np.float64(-0.15833333333333333), np.float64(-0.15833333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.5114688000030583, 3.0954024999955436, 4.094546899999841]","[None, None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
77,0,77,[np.float64(0.37592592592592594)],[np.float64(0.44722222222222224)],[1],[0],[0],[3.022747299997718],['target'],77,0,77,0,155.4613336,,5,155.4528965,155.4613336,155.4613336,0.0110642,158.4757771,[np.float64(0.37592592592592594)],[np.float64(0.44722222222222224)],[1],[0],[0],[3.022747299997718],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
78,0,78,"[np.float64(0.11018518518518519), np.float64(0.09907407407407408)]","[np.float64(0.28425925925925927), np.float64(0.2759259259259259)]","[1, 1]","[0, 0]","[0, 0]","[1.3844003999984125, 2.3839114000002155]","[None, 'target']",78,0,78,0,158.4996011,,5,158.4928956,158.4996011,158.4996011,0.0168526,160.8769204,"[np.float64(0.11018518518518519), np.float64(0.09907407407407408)]","[np.float64(0.28425925925925927), np.float64(0.2759259259259259)]","[1, 1]","[0, 0]","[0, 0]","[1.3844003999984125, 2.3839114000002155]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
79,0,79,[np.float64(-0.175)],[np.float64(-0.4564814814814815)],[1],[0],[0],[2.063180899989675],['target'],79,0,79,0,160.9517052,,5,160.9466679,160.9517052,160.9517052,0.0695288,163.0100021,[np.float64(-0.175)],[np.float64(-0.4564814814814815)],[1],[0],[0],[2.063180899989675],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
80,0,80,[np.float64(0.25092592592592594)],[np.float64(-0.018518518518518517)],[1],[0],[0],[2.114926000009291],['target'],80,0,80,0,163.0340883,,5,163.026751,163.0340883,163.0340883,0.0165295,165.1417635,[np.float64(0.25092592592592594)],[np.float64(-0.018518518518518517)],[1],[0],[0],[2.114926000009291],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
81,0,81,[np.float64(-0.011111111111111112)],[np.float64(-0.26944444444444443)],[1],[0],[0],[1.7857260999880964],['target'],81,0,81,0,165.1820109,,10,165.1724017,165.1820109,165.1820109,0.0304745,166.9583037,[np.float64(-0.011111111111111112)],[np.float64(-0.26944444444444443)],[1],[0],[0],[1.7857260999880964],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
82,0,82,[np.float64(-0.27685185185185185)],[np.float64(0.005555555555555556)],[1],[0],[0],[1.730646500000148],['target'],82,0,82,0,166.9827188,,5,166.9763974,166.9827188,166.9827188,0.0177251,168.7072048,[np.float64(-0.27685185185185185)],[np.float64(0.005555555555555556)],[1],[0],[0],[1.730646500000148],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
83,0,83,[np.float64(-0.016666666666666666)],[np.float64(-0.34444444444444444)],[1],[0],[0],[1.266566199992667],['target'],83,0,83,0,168.7330283,,5,168.7247415,168.7330283,168.7330283,0.0172794,169.9914057,[np.float64(-0.016666666666666666)],[np.float64(-0.34444444444444444)],[1],[0],[0],[1.266566199992667],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
84,0,84,[np.float64(-0.40555555555555556)],[np.float64(-0.1037037037037037)],[1],[0],[0],[1.5660161999985576],['target'],84,0,84,0,170.015906,,5,170.0084636,170.015906,170.015906,0.0168815,171.5745777,[np.float64(-0.40555555555555556)],[np.float64(-0.1037037037037037)],[1],[0],[0],[1.5660161999985576],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
85,0,85,[np.float64(-0.25555555555555554)],[np.float64(-0.18518518518518517)],[1],[0],[0],[1.4333751999947708],['target'],85,0,85,0,171.6008714,,5,171.5920116,171.6008714,171.6008714,0.0172853,173.0255338,[np.float64(-0.25555555555555554)],[np.float64(-0.18518518518518517)],[1],[0],[0],[1.4333751999947708],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
86,0,86,[np.float64(-0.012037037037037037)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.6460673999972641],['target'],86,0,86,0,173.0501321,,5,173.0437989,173.0501321,173.0501321,0.0179678,174.6899539,[np.float64(-0.012037037037037037)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.6460673999972641],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
87,0,87,[np.float64(0.30925925925925923)],[np.float64(0.11666666666666667)],[1],[0],[0],[1.4400335999962408],['target'],87,0,87,0,174.708974,,5,174.7016868,174.708974,174.708974,0.0115646,176.1418506,[np.float64(0.30925925925925923)],[np.float64(0.11666666666666667)],[1],[0],[0],[1.4400335999962408],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
88,0,88,"[np.float64(-0.19537037037037036), np.float64(-0.19166666666666668)]","[np.float64(-0.40370370370370373), np.float64(-0.4083333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.9793503999972017, 2.816782999987481]","[None, 'target']",88,0,88,0,176.1680769,,5,176.1596894,176.1680769,176.1680769,0.0176249,178.9765967,"[np.float64(-0.19537037037037036), np.float64(-0.19166666666666668)]","[np.float64(-0.40370370370370373), np.float64(-0.4083333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.9793503999972017, 2.816782999987481]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
89,0,89,[np.float64(-0.03981481481481482)],[np.float64(0.3731481481481482)],[1],[0],[0],[1.6971569000015734],['target'],89,0,89,0,179.0027149,,5,178.995335,179.0027149,179.0027149,0.0184912,180.692627,[np.float64(-0.03981481481481482)],[np.float64(0.3731481481481482)],[1],[0],[0],[1.6971569000015734],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
90,0,90,"[np.float64(0.15462962962962962), np.float64(0.1638888888888889)]","[np.float64(-0.10462962962962963), np.float64(-0.10648148148148148)]","[1, 1]","[0, 0]","[0, 0]","[1.4431521000078646, 2.3101034999999683]","[None, 'target']",90,0,90,0,180.7206614,,5,180.7134833,180.7206614,180.7206614,0.020581,183.0237324,"[np.float64(0.15462962962962962), np.float64(0.1638888888888889)]","[np.float64(-0.10462962962962963), np.float64(-0.10648148148148148)]","[1, 1]","[0, 0]","[0, 0]","[1.4431521000078646, 2.3101034999999683]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
91,0,91,"[np.float64(-0.3194444444444444), np.float64(-0.30833333333333335)]","[np.float64(0.03425925925925926), np.float64(0.037037037037037035)]","[1, 1]","[0, 0]","[0, 0]","[1.6321687999879941, 2.531706800000393]","[None, 'target']",91,0,91,0,183.0688546,,10,183.0571122,183.0688546,183.0688546,0.0330738,185.5889191,"[np.float64(-0.3194444444444444), np.float64(-0.30833333333333335)]","[np.float64(0.03425925925925926), np.float64(0.037037037037037035)]","[1, 1]","[0, 0]","[0, 0]","[1.6321687999879941, 2.531706800000393]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
92,0,92,[np.float64(0.4203703703703704)],[np.float64(-0.32037037037037036)],[1],[0],[0],[2.1766632000071695],['target'],92,0,92,0,185.6213289,,10,185.6115237,185.6213289,185.6213289,0.0223291,187.7883327,[np.float64(0.4203703703703704)],[np.float64(-0.32037037037037036)],[1],[0],[0],[2.1766632000071695],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
93,0,93,"[np.float64(-0.2916666666666667), np.float64(-0.287962962962963)]","[np.float64(0.23148148148148148), np.float64(0.23148148148148148)]","[1, 1]","[0, 0]","[0, 0]","[1.4309695999982068, 2.342943199997535]","[None, 'target']",93,0,93,0,187.8174055,,5,187.8110219,187.8174055,187.8174055,0.0223343,190.1540336,"[np.float64(-0.2916666666666667), np.float64(-0.287962962962963)]","[np.float64(0.23148148148148148), np.float64(0.23148148148148148)]","[1, 1]","[0, 0]","[0, 0]","[1.4309695999982068, 2.342943199997535]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
94,0,94,[np.float64(0.10740740740740741)],[np.float64(0.11481481481481481)],[1],[0],[0],[1.2960569999995641],['target'],94,0,94,0,190.1702443,,5,190.1634624,190.1702443,190.1702443,0.0093225,191.4596184,[np.float64(0.10740740740740741)],[np.float64(0.11481481481481481)],[1],[0],[0],[1.2960569999995641],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
95,0,95,[np.float64(0.4185185185185185)],[np.float64(0.1638888888888889)],[1],[0],[0],[2.3309347000031266],['target'],95,0,95,0,191.4989572,,10,191.491176,191.4989572,191.4989572,0.0310844,193.8222294,[np.float64(0.4185185185185185)],[np.float64(0.1638888888888889)],[1],[0],[0],[2.3309347000031266],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
96,0,96,[np.float64(-0.125)],[np.float64(-0.25833333333333336)],[1],[0],[0],[1.74936180000077],['target'],96,0,96,0,193.8482306,,5,193.8394976,193.8482306,193.8482306,0.0170163,195.5889714,[np.float64(-0.125)],[np.float64(-0.25833333333333336)],[1],[0],[0],[1.74936180000077],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
97,0,97,"[np.float64(-0.19814814814814816), np.float64(-0.2037037037037037)]","[np.float64(-0.39166666666666666), np.float64(-0.3888888888888889)]","[1, 1]","[0, 0]","[0, 0]","[1.3460057000047527, 3.2000724999961676]","[None, 'target']",97,0,97,0,195.6158588,,5,195.6066647,195.6158588,195.6158588,0.0174943,198.8068304,"[np.float64(-0.19814814814814816), np.float64(-0.2037037037037037)]","[np.float64(-0.39166666666666666), np.float64(-0.3888888888888889)]","[1, 1]","[0, 0]","[0, 0]","[1.3460057000047527, 3.2000724999961676]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
98,0,98,[np.float64(-0.15462962962962962)],[np.float64(0.03796296296296296)],[1],[0],[0],[1.3160656000109157],['target'],98,0,98,0,198.8516358,,10,198.8381046,198.8516358,198.8516358,0.0310829,200.154277,[np.float64(-0.15462962962962962)],[np.float64(0.03796296296296296)],[1],[0],[0],[1.3160656000109157],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
99,0,99,[np.float64(0.24259259259259258)],[np.float64(-0.18333333333333332)],[1],[0],[0],[1.4335945000057109],['target'],99,0,99,0,200.1963231,,10,200.1875366,200.1963231,200.1963231,0.0330252,201.6213217,[np.float64(0.24259259259259258)],[np.float64(-0.18333333333333332)],[1],[0],[0],[1.4335945000057109],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
100,0,100,"[np.float64(0.3101851851851852), np.float64(0.30092592592592593)]","[np.float64(-0.08796296296296297), np.float64(-0.09722222222222222)]","[1, 1]","[0, 0]","[0, 0]","[1.1538503000047058, 2.4202889000007417]","[None, 'target']",100,0,100,0,201.6608544,,10,201.6522256,201.6608544,201.6608544,0.030469,204.0726643,"[np.float64(0.3101851851851852), np.float64(0.30092592592592593)]","[np.float64(-0.08796296296296297), np.float64(-0.09722222222222222)]","[1, 1]","[0, 0]","[0, 0]","[1.1538503000047058, 2.4202889000007417]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
101,0,101,[np.float64(0.11296296296296296)],[np.float64(-0.15925925925925927)],[1],[0],[0],[2.525668299989775],['target'],101,0,101,0,204.1036701,,10,204.0954912,204.1036701,204.1036701,0.0225064,206.6212839,[np.float64(0.11296296296296296)],[np.float64(-0.15925925925925927)],[1],[0],[0],[2.525668299989775],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
102,0,102,"[np.float64(0.4), np.float64(0.38796296296296295)]","[np.float64(-0.45555555555555555), np.float64(-0.45555555555555555)]","[1, 1]","[0, 0]","[0, 0]","[2.2898291000019526, 3.274468600007822]","[None, 'target']",102,0,102,0,206.6550902,,5,206.645646,206.6550902,206.6550902,0.024103,209.920215,"[np.float64(0.4), np.float64(0.38796296296296295)]","[np.float64(-0.45555555555555555), np.float64(-0.45555555555555555)]","[1, 1]","[0, 0]","[0, 0]","[2.2898291000019526, 3.274468600007822]","[None, 'target']",879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
103,0,103,[np.float64(0.20555555555555555)],[np.float64(0.05555555555555555)],[1],[0],[0],[1.8165205999976024],['target'],103,0,103,0,209.9641587,,10,209.9520592,209.9641587,209.9641587,0.0316436,211.768697,[np.float64(0.20555555555555555)],[np.float64(0.05555555555555555)],[1],[0],[0],[1.8165205999976024],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
104,0,104,[np.float64(0.14814814814814814)],[np.float64(0.012962962962962963)],[1],[0],[0],[1.166268899993156],['target'],104,0,104,0,211.7954497,,5,211.7880341,211.7954497,211.7954497,0.0190868,212.9544808,[np.float64(0.14814814814814814)],[np.float64(0.012962962962962963)],[1],[0],[0],[1.166268899993156],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
105,0,105,[np.float64(0.07685185185185185)],[np.float64(-0.2351851851851852)],[1],[0],[0],[1.5475162000075215],['target'],105,0,105,0,212.9790766,,5,212.9724536,212.9790766,212.9790766,0.0177112,214.520097,[np.float64(0.07685185185185185)],[np.float64(-0.2351851851851852)],[1],[0],[0],[1.5475162000075215],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
106,0,106,[np.float64(0.23425925925925925)],[np.float64(0.16666666666666666)],[1],[0],[0],[2.2451428000058513],['target'],106,0,106,0,214.5520152,,5,214.5433425,214.5520152,214.5520152,0.0230641,216.7886044,[np.float64(0.23425925925925925)],[np.float64(0.16666666666666666)],[1],[0],[0],[2.2451428000058513],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
107,0,107,[np.float64(0.4601851851851852)],[np.float64(-0.0824074074074074)],[1],[0],[0],[1.5633856999920681],['target'],107,0,107,0,216.8122134,,5,216.8044926,216.8122134,216.8122134,0.015699,218.3680715,[np.float64(0.4601851851851852)],[np.float64(-0.0824074074074074)],[1],[0],[0],[1.5633856999920681],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
108,0,108,[np.float64(0.44074074074074077)],[np.float64(-0.06388888888888888)],[1],[0],[0],[1.2988158999942243],['target'],108,0,108,0,218.4219391,,10,218.404449,218.4219391,218.4219391,0.0359568,219.7034038,[np.float64(0.44074074074074077)],[np.float64(-0.06388888888888888)],[1],[0],[0],[1.2988158999942243],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
109,0,109,[np.float64(-0.06574074074074074)],[np.float64(-0.10740740740740741)],[1],[0],[0],[1.4941923000005772],['target'],109,0,109,0,219.7355483,,5,219.7248079,219.7355483,219.7355483,0.0210532,221.2190308,[np.float64(-0.06574074074074074)],[np.float64(-0.10740740740740741)],[1],[0],[0],[1.4941923000005772],['target'],879712,1,2025-10-02_04h07.12.580,untitled,,2025.1.1,60.00654071,2025-10-02 04h07.16.494982 +0530
