thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
109,0,109,"[np.float64(0.22685185185185186), np.float64(0.22870370370370371)]","[np.float64(-0.3453703703703704), np.float64(-0.3453703703703704)]","[1, 1]","[0, 0]","[0, 0]","[2.0857440999971004, 2.9845982999977423]","[None, 'target']",109,0,109,0,241.0234441,,10,241.0096065,241.0234441,241.0234441,0.0296701,243.9943187,"[np.float64(0.22685185185185186), np.float64(0.22870370370370371)]","[np.float64(-0.3453703703703704), np.float64(-0.3453703703703704)]","[1, 1]","[0, 0]","[0, 0]","[2.0857440999971004, 2.9845982999977423]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
110,0,110,[np.float64(0.42314814814814816)],[np.float64(0.3592592592592593)],[1],[0],[0],[1.8354506000032416],['target'],110,0,110,0,244.0161127,,5,244.0102686,244.0161127,244.0161127,0.0156969,245.8458719,[np.float64(0.42314814814814816)],[np.float64(0.3592592592592593)],[1],[0],[0],[1.8354506000032416],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
111,0,111,"[np.float64(-0.22685185185185186), np.float64(-0.2222222222222222)]","[np.float64(-0.16111111111111112), np.float64(-0.16574074074074074)]","[1, 1]","[0, 0]","[0, 0]","[1.8637271000043256, 2.696367000011378]","[None, 'target']",111,0,111,0,245.8702005,,5,245.8637506,245.8702005,245.8702005,0.0175713,248.560156,"[np.float64(-0.22685185185185186), np.float64(-0.2222222222222222)]","[np.float64(-0.16111111111111112), np.float64(-0.16574074074074074)]","[1, 1]","[0, 0]","[0, 0]","[1.8637271000043256, 2.696367000011378]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
112,0,112,[np.float64(0.47962962962962963)],[np.float64(-0.18425925925925926)],[1],[0],[0],[2.8194160999992164],['target'],112,0,112,0,248.5817858,,10,248.5743931,248.5817858,248.5817858,0.0141535,251.3939232,[np.float64(0.47962962962962963)],[np.float64(-0.18425925925925926)],[1],[0],[0],[2.8194160999992164],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
113,0,113,[np.float64(-0.38796296296296295)],[np.float64(0.14074074074074075)],[1],[0],[0],[3.01538260000234],['target'],113,0,113,0,251.4422458,,10,251.4270106,251.4422458,251.4422458,0.032871,254.4424955,[np.float64(-0.38796296296296295)],[np.float64(0.14074074074074075)],[1],[0],[0],[3.01538260000234],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
114,0,114,"[np.float64(-0.4425925925925926), np.float64(-0.43148148148148147)]","[np.float64(0.021296296296296296), np.float64(0.021296296296296296)]","[1, 1]","[0, 0]","[0, 0]","[1.347805999990669, 2.063628099989728]","[None, 'target']",114,0,114,0,254.4687889,,10,254.4618826,254.4687889,254.4687889,0.0191353,256.5256457,"[np.float64(-0.4425925925925926), np.float64(-0.43148148148148147)]","[np.float64(0.021296296296296296), np.float64(0.021296296296296296)]","[1, 1]","[0, 0]","[0, 0]","[1.347805999990669, 2.063628099989728]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
115,0,115,[np.float64(-0.43796296296296294)],[np.float64(-0.2657407407407407)],[1],[0],[0],[1.3435960000060732],['target'],115,0,115,0,256.5576301,,10,256.5499815,256.5576301,256.5576301,0.0239608,257.8937055,[np.float64(-0.43796296296296294)],[np.float64(-0.2657407407407407)],[1],[0],[0],[1.3435960000060732],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
116,0,116,[np.float64(-0.31851851851851853)],[np.float64(-0.11296296296296296)],[1],[0],[0],[1.085965700011002],['target'],116,0,116,0,257.9317705,,10,257.9229766,257.9317705,257.9317705,0.0290213,259.0090419,[np.float64(-0.31851851851851853)],[np.float64(-0.11296296296296296)],[1],[0],[0],[1.085965700011002],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
117,0,117,[np.float64(-0.08796296296296297)],[np.float64(0.29074074074074074)],[1],[0],[0],[1.9600966999860248],['target'],117,0,117,0,259.0416268,,10,259.0342089,259.0416268,259.0416268,0.0249258,260.9944257,[np.float64(-0.08796296296296297)],[np.float64(0.29074074074074074)],[1],[0],[0],[1.9600966999860248],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
118,0,118,[np.float64(0.18703703703703703)],[np.float64(0.16944444444444445)],[1],[0],[0],[1.4503077999979723],['target'],118,0,118,0,261.0371367,,10,261.0261532,261.0371367,261.0371367,0.0314324,262.4765752,[np.float64(0.18703703703703703)],[np.float64(0.16944444444444445)],[1],[0],[0],[1.4503077999979723],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
119,0,119,[np.float64(0.38425925925925924)],[np.float64(0.44537037037037036)],[1],[0],[0],[1.616058300001896],['target'],119,0,119,0,262.4992477,,5,262.4928493,262.4992477,262.4992477,0.0160287,264.1090153,[np.float64(0.38425925925925924)],[np.float64(0.44537037037037036)],[1],[0],[0],[1.616058300001896],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
120,0,120,[np.float64(-0.2222222222222222)],[np.float64(0.12407407407407407)],[1],[0],[0],[1.39962270000251],['target'],120,0,120,0,264.1342252,,5,264.1262493,264.1342252,264.1342252,0.0170562,265.5259843,[np.float64(-0.2222222222222222)],[np.float64(0.12407407407407407)],[1],[0],[0],[1.39962270000251],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
121,0,121,[np.float64(0.49166666666666664)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.929372799990233],['target'],121,0,121,0,265.5515591,,5,265.5440138,265.5515591,265.5515591,0.0178338,267.4734403,[np.float64(0.49166666666666664)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.929372799990233],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
122,0,122,[np.float64(0.049074074074074076)],[np.float64(-0.2814814814814815)],[1],[0],[0],[1.774632600005134],['target'],122,0,122,0,267.4901206,,5,267.4836076,267.4901206,267.4901206,0.010055,269.2583369,[np.float64(0.049074074074074076)],[np.float64(-0.2814814814814815)],[1],[0],[0],[1.774632600005134],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
123,0,123,[np.float64(0.34629629629629627)],[np.float64(-0.1685185185185185)],[1],[0],[0],[2.273578499996802],['target'],123,0,123,0,269.2948876,,10,269.2856978,269.2948876,269.2948876,0.0272017,271.5594193,[np.float64(0.34629629629629627)],[np.float64(-0.1685185185185185)],[1],[0],[0],[2.273578499996802],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
124,0,124,[np.float64(0.3287037037037037)],[np.float64(0.1037037037037037)],[1],[0],[0],[1.565574899999774],['target'],124,0,124,0,271.5837649,,5,271.5762452,271.5837649,271.5837649,0.0164893,273.1419197,[np.float64(0.3287037037037037)],[np.float64(0.1037037037037037)],[1],[0],[0],[1.565574899999774],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
125,0,125,"[np.float64(0.40925925925925927), np.float64(0.4)]","[np.float64(0.16666666666666666), np.float64(0.16296296296296298)]","[1, 1]","[0, 0]","[0, 0]","[2.9847659999941243, 3.6679087999946205]","[None, 'target']",125,0,125,0,273.1861089,,10,273.1738846,273.1861089,273.1861089,0.0317973,276.8419093,"[np.float64(0.40925925925925927), np.float64(0.4)]","[np.float64(0.16666666666666666), np.float64(0.16296296296296298)]","[1, 1]","[0, 0]","[0, 0]","[2.9847659999941243, 3.6679087999946205]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
126,0,126,[np.float64(-0.2324074074074074)],[np.float64(-0.075)],[1],[0],[0],[1.750482400006149],['target'],126,0,126,0,276.886153,,10,276.8742445,276.886153,276.886153,0.0320309,278.6248445,[np.float64(-0.2324074074074074)],[np.float64(-0.075)],[1],[0],[0],[1.750482400006149],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
127,0,127,[np.float64(0.2462962962962963)],[np.float64(0.47685185185185186)],[1],[0],[0],[1.8153309999906924],['target'],127,0,127,0,278.6490495,,5,278.6426152,278.6490495,278.6490495,0.0174987,280.4580484,[np.float64(0.2462962962962963)],[np.float64(0.47685185185185186)],[1],[0],[0],[1.8153309999906924],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
128,0,128,[np.float64(-0.2972222222222222)],[np.float64(0.4222222222222222)],[1],[0],[0],[1.8508666999987327],['target'],128,0,128,0,280.5016338,,10,280.4890261,280.5016338,280.5016338,0.0307869,282.3400287,[np.float64(-0.2972222222222222)],[np.float64(0.4222222222222222)],[1],[0],[0],[1.8508666999987327],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
129,0,129,[np.float64(-0.0712962962962963)],[np.float64(-0.20277777777777778)],[1],[0],[0],[2.504935100005241],['target'],129,0,129,0,282.3778322,,10,282.3697172,282.3778322,282.3778322,0.0293353,284.8748084,[np.float64(-0.0712962962962963)],[np.float64(-0.20277777777777778)],[1],[0],[0],[2.504935100005241],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
130,0,130,[np.float64(0.4305555555555556)],[np.float64(-0.08981481481481482)],[1],[0],[0],[1.5515241999964928],['target'],130,0,130,0,284.9135526,,10,284.9051023,284.9135526,284.9135526,0.029971,286.4567422,[np.float64(0.4305555555555556)],[np.float64(-0.08981481481481482)],[1],[0],[0],[1.5515241999964928],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
131,0,131,"[np.float64(0.4305555555555556), np.float64(0.29074074074074074), np.float64(0.2962962962962963)]","[np.float64(-0.08981481481481482), np.float64(-0.4287037037037037), np.float64(-0.43425925925925923)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.23278360000404064, 2.5466635000047972, 3.3803729999926873]","[None, None, 'target']",131,0,131,0,286.4821663,,5,286.4742568,286.4821663,286.4821663,0.0172389,289.8547249,"[np.float64(0.4305555555555556), np.float64(0.29074074074074074), np.float64(0.2962962962962963)]","[np.float64(-0.08981481481481482), np.float64(-0.4287037037037037), np.float64(-0.43425925925925923)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.23278360000404064, 2.5466635000047972, 3.3803729999926873]","[None, None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
132,0,132,[np.float64(-0.004629629629629629)],[np.float64(-0.3055555555555556)],[1],[0],[0],[1.3736920999945141],['target'],132,0,132,0,289.8735853,,5,289.8669363,289.8735853,289.8735853,0.0119498,291.2407762,[np.float64(-0.004629629629629629)],[np.float64(-0.3055555555555556)],[1],[0],[0],[1.3736920999945141],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
133,0,133,[np.float64(0.05092592592592592)],[np.float64(0.26851851851851855)],[1],[0],[0],[1.570326400003978],['target'],133,0,133,0,291.2781351,,10,291.2704985,291.2781351,291.2781351,0.0294151,292.8409318,[np.float64(0.05092592592592592)],[np.float64(0.26851851851851855)],[1],[0],[0],[1.570326400003978],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
134,0,134,[np.float64(-0.38796296296296295)],[np.float64(-0.32685185185185184)],[1],[0],[0],[2.204178600004525],['target'],134,0,134,0,292.875925,,10,292.8682958,292.875925,292.875925,0.0271367,295.0726592,[np.float64(-0.38796296296296295)],[np.float64(-0.32685185185185184)],[1],[0],[0],[2.204178600004525],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
135,0,135,[np.float64(0.17222222222222222)],[np.float64(0.41944444444444445)],[1],[0],[0],[2.537083100003656],['target'],135,0,135,0,295.1100446,,10,295.1026013,295.1100446,295.1100446,0.029627,297.6398565,[np.float64(0.17222222222222222)],[np.float64(0.41944444444444445)],[1],[0],[0],[2.537083100003656],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
136,0,136,[np.float64(-0.3648148148148148)],[np.float64(0.19074074074074074)],[1],[0],[0],[2.3349821000010706],['target'],136,0,136,0,297.6796638,,10,297.6698022,297.6796638,297.6796638,0.0296845,300.0048862,[np.float64(-0.3648148148148148)],[np.float64(0.19074074074074074)],[1],[0],[0],[2.3349821000010706],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
137,0,137,[np.float64(0.002777777777777778)],[np.float64(-0.10648148148148148)],[1],[0],[0],[2.199251500001992],['target'],137,0,137,0,300.0266705,,5,300.0210269,300.0266705,300.0266705,0.0157081,302.2204192,[np.float64(0.002777777777777778)],[np.float64(-0.10648148148148148)],[1],[0],[0],[2.199251500001992],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
138,0,138,[np.float64(0.37962962962962965)],[np.float64(-0.20092592592592592)],[1],[0],[0],[1.7325821999984328],['target'],138,0,138,0,302.2469904,,5,302.2377492,302.2469904,302.2469904,0.0171013,303.9705597,[np.float64(0.37962962962962965)],[np.float64(-0.20092592592592592)],[1],[0],[0],[1.7325821999984328],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
139,0,139,[np.float64(-0.35185185185185186)],[np.float64(-0.08055555555555556)],[1],[0],[0],[1.7816787000047043],['target'],139,0,139,0,303.9964766,,5,303.9890662,303.9964766,303.9964766,0.018176,305.7708741,[np.float64(-0.35185185185185186)],[np.float64(-0.08055555555555556)],[1],[0],[0],[1.7816787000047043],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
140,0,140,[np.float64(-0.08888888888888889)],[np.float64(0.49074074074074076)],[1],[0],[0],[1.6696838999923784],['target'],140,0,140,0,305.8133867,,10,305.8015157,305.8133867,305.8133867,0.0304138,307.4713113,[np.float64(-0.08888888888888889)],[np.float64(0.49074074074074076)],[1],[0],[0],[1.6696838999923784],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
141,0,141,[np.float64(-0.4824074074074074)],[np.float64(-0.2222222222222222)],[1],[0],[0],[2.5375949000008404],['target'],141,0,141,0,307.5058209,,10,307.4972929,307.5058209,307.5058209,0.0257064,310.0349414,[np.float64(-0.4824074074074074)],[np.float64(-0.2222222222222222)],[1],[0],[0],[2.5375949000008404],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
142,0,142,"[np.float64(-0.33240740740740743), np.float64(-0.31574074074074077), np.float64(-0.31574074074074077), np.float64(-0.325)]","[np.float64(-0.13518518518518519), np.float64(-0.14074074074074075), np.float64(-0.14074074074074075), np.float64(-0.1425925925925926)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.9337363000086043, 2.901373800006695, 3.4373297999991337, 4.184695100004319]","[None, None, None, 'target']",142,0,142,0,310.0597894,,10,310.0514121,310.0597894,310.0597894,0.0163582,314.2362384,"[np.float64(-0.33240740740740743), np.float64(-0.31574074074074077), np.float64(-0.31574074074074077), np.float64(-0.325)]","[np.float64(-0.13518518518518519), np.float64(-0.14074074074074075), np.float64(-0.14074074074074075), np.float64(-0.1425925925925926)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.9337363000086043, 2.901373800006695, 3.4373297999991337, 4.184695100004319]","[None, None, None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
143,0,143,"[np.float64(0.3398148148148148), np.float64(0.3527777777777778)]","[np.float64(0.45740740740740743), np.float64(0.4583333333333333)]","[1, 1]","[0, 0]","[0, 0]","[2.40392859998974, 3.252172699998482]","[None, 'target']",143,0,143,0,314.275776,,10,314.2657587,314.275776,314.275776,0.0291429,317.5180174,"[np.float64(0.3398148148148148), np.float64(0.3527777777777778)]","[np.float64(0.45740740740740743), np.float64(0.4583333333333333)]","[1, 1]","[0, 0]","[0, 0]","[2.40392859998974, 3.252172699998482]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
144,0,144,[np.float64(0.08888888888888889)],[np.float64(-0.3814814814814815)],[1],[0],[0],[2.635115199998836],['target'],144,0,144,0,317.5601286,,10,317.5488721,317.5601286,317.5601286,0.030634,320.1840354,[np.float64(0.08888888888888889)],[np.float64(-0.3814814814814815)],[1],[0],[0],[2.635115199998836],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
145,0,145,[np.float64(-0.24444444444444444)],[np.float64(0.2712962962962963)],[1],[0],[0],[1.620995999997831],['target'],145,0,145,0,320.2064544,,5,320.1999663,320.2064544,320.2064544,0.0158167,321.8211367,[np.float64(-0.24444444444444444)],[np.float64(0.2712962962962963)],[1],[0],[0],[1.620995999997831],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
146,0,146,[np.float64(0.4703703703703704)],[np.float64(0.21481481481481482)],[1],[0],[0],[2.1941727999947034],['target'],146,0,146,0,321.8480866,,5,321.8396321,321.8480866,321.8480866,0.0182342,324.0339213,[np.float64(0.4703703703703704)],[np.float64(0.21481481481481482)],[1],[0],[0],[2.1941727999947034],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
147,0,147,[np.float64(-0.03333333333333333)],[np.float64(0.13796296296296295)],[1],[0],[0],[1.8899104000010993],['target'],147,0,147,0,324.0517334,,5,324.0458045,324.0517334,324.0517334,0.0116947,325.9358134,[np.float64(-0.03333333333333333)],[np.float64(0.13796296296296295)],[1],[0],[0],[1.8899104000010993],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
148,0,148,[np.float64(-0.125)],[np.float64(-0.13518518518518519)],[1],[0],[0],[1.3472844999923836],['target'],148,0,148,0,325.9611377,,5,325.952593,325.9611377,325.9611377,0.0166175,327.2999651,[np.float64(-0.125)],[np.float64(-0.13518518518518519)],[1],[0],[0],[1.3472844999923836],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
149,0,149,[np.float64(0.425)],[np.float64(-0.24074074074074073)],[1],[0],[0],[2.52885210000386],['target'],149,0,149,0,327.329019,,10,327.3212942,327.329019,327.329019,0.0211485,329.8502596,[np.float64(0.425)],[np.float64(-0.24074074074074073)],[1],[0],[0],[2.52885210000386],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
150,0,150,[np.float64(-0.09814814814814815)],[np.float64(-0.337037037037037)],[1],[0],[0],[1.6003383000061149],['target'],150,0,150,0,329.8734688,,5,329.8660981,329.8734688,329.8734688,0.0156234,331.4665842,[np.float64(-0.09814814814814815)],[np.float64(-0.337037037037037)],[1],[0],[0],[1.6003383000061149],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
151,0,151,"[np.float64(0.025), np.float64(0.03333333333333333)]","[np.float64(0.36944444444444446), np.float64(0.37407407407407406)]","[1, 1]","[0, 0]","[0, 0]","[1.5345354999881238, 2.4018841999932192]","[None, 'target']",151,0,151,0,331.5083316,,10,331.4974852,331.5083316,331.5083316,0.0305901,333.8994703,"[np.float64(0.025), np.float64(0.03333333333333333)]","[np.float64(0.36944444444444446), np.float64(0.37407407407407406)]","[1, 1]","[0, 0]","[0, 0]","[1.5345354999881238, 2.4018841999932192]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
152,0,152,[np.float64(0.4203703703703704)],[np.float64(0.4703703703703704)],[1],[0],[0],[2.302172999989125],['target'],152,0,152,0,333.9389099,,10,333.9302719,333.9389099,333.9389099,0.0305304,336.2325521,[np.float64(0.4203703703703704)],[np.float64(0.4703703703703704)],[1],[0],[0],[2.302172999989125],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
153,0,153,[np.float64(0.1574074074074074)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.303032499999972],['target'],153,0,153,0,336.2547265,,5,336.2487779,336.2547265,336.2547265,0.016,337.5519186,[np.float64(0.1574074074074074)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.303032499999972],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
154,0,154,"[np.float64(0.2462962962962963), np.float64(0.25925925925925924)]","[np.float64(-0.3425925925925926), np.float64(-0.34814814814814815)]","[1, 1]","[0, 0]","[0, 0]","[4.69927430000098, 5.549103199999081]","[None, 'target']",154,0,154,0,337.5731523,,5,337.5668707,337.5731523,337.5731523,0.0146357,343.1160786,"[np.float64(0.2462962962962963), np.float64(0.25925925925925924)]","[np.float64(-0.3425925925925926), np.float64(-0.34814814814814815)]","[1, 1]","[0, 0]","[0, 0]","[4.69927430000098, 5.549103199999081]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
155,0,155,[np.float64(0.2722222222222222)],[np.float64(-0.1287037037037037)],[1],[0],[0],[1.4655143999989377],['target'],155,0,155,0,343.1393528,,5,343.1321754,343.1393528,343.1393528,0.0158993,344.5977391,[np.float64(0.2722222222222222)],[np.float64(-0.1287037037037037)],[1],[0],[0],[1.4655143999989377],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
156,0,156,[np.float64(0.4101851851851852)],[np.float64(-0.3398148148148148)],[1],[0],[0],[1.6913800000038464],['target'],156,0,156,0,344.61428,,5,344.6085181,344.61428,344.61428,0.0106949,346.3000378,[np.float64(0.4101851851851852)],[np.float64(-0.3398148148148148)],[1],[0],[0],[1.6913800000038464],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
157,0,157,[np.float64(-0.3888888888888889)],[np.float64(-0.08055555555555556)],[1],[0],[0],[1.8042404000007082],['target'],157,0,157,0,346.3357289,,10,346.3279297,346.3357289,346.3357289,0.0276166,348.1325434,[np.float64(-0.3888888888888889)],[np.float64(-0.08055555555555556)],[1],[0],[0],[1.8042404000007082],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
158,0,158,[np.float64(-0.38055555555555554)],[np.float64(0.2111111111111111)],[1],[0],[0],[2.1501656000036746],['target'],158,0,158,0,348.1734724,,10,348.1637827,348.1734724,348.1734724,0.0309079,350.3140359,[np.float64(-0.38055555555555554)],[np.float64(0.2111111111111111)],[1],[0],[0],[2.1501656000036746],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
159,0,159,[np.float64(0.38425925925925924)],[np.float64(-0.3074074074074074)],[1],[0],[0],[2.0689306999993278],['target'],159,0,159,0,350.334864,,5,350.3288402,350.334864,350.334864,0.0146302,352.3979264,[np.float64(0.38425925925925924)],[np.float64(-0.3074074074074074)],[1],[0],[0],[2.0689306999993278],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
160,0,160,[np.float64(-0.18055555555555555)],[np.float64(-0.4648148148148148)],[1],[0],[0],[3.2691814999998314],['target'],160,0,160,0,352.4342901,,10,352.4272287,352.4342901,352.4342901,0.029039,355.6964983,[np.float64(-0.18055555555555555)],[np.float64(-0.4648148148148148)],[1],[0],[0],[3.2691814999998314],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
161,0,161,[np.float64(0.49074074074074076)],[np.float64(-0.3962962962962963)],[1],[0],[0],[2.25018450000789],['target'],161,0,161,0,355.7224582,,10,355.7140928,355.7224582,355.7224582,0.0174186,357.9643823,[np.float64(0.49074074074074076)],[np.float64(-0.3962962962962963)],[1],[0],[0],[2.25018450000789],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
162,0,162,"[np.float64(-0.4324074074074074), np.float64(-0.42685185185185187)]","[np.float64(0.06388888888888888), np.float64(0.0712962962962963)]","[1, 1]","[0, 0]","[0, 0]","[1.834596499989857, 4.316695499990601]","[None, 'target']",162,0,162,0,357.9876781,,5,357.9802119,357.9876781,357.9876781,0.0156196,362.29704,"[np.float64(-0.4324074074074074), np.float64(-0.42685185185185187)]","[np.float64(0.06388888888888888), np.float64(0.0712962962962963)]","[1, 1]","[0, 0]","[0, 0]","[1.834596499989857, 4.316695499990601]","[None, 'target']",986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
163,0,163,[np.float64(-0.325)],[np.float64(-0.35648148148148145)],[1],[0],[0],[1.7636316000134684],['target'],163,0,163,0,362.3252798,,5,362.3165466,362.3252798,362.3252798,0.0192504,364.0802735,[np.float64(-0.325)],[np.float64(-0.35648148148148145)],[1],[0],[0],[1.7636316000134684],['target'],986505,1,2025-10-02_04h23.50.013,untitled,,2025.1.1,59.96925976,2025-10-02 04h23.54.737019 +0530
