thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
109,0,109,[np.float64(0.30833333333333335)],[np.float64(-0.2611111111111111)],[1],[0],[0],[1.5904612000013003],['target'],109,0,109,0,218.4416922,,10,218.4334832,218.4416922,218.4416922,0.0255379,220.0239958,[np.float64(0.30833333333333335)],[np.float64(-0.2611111111111111)],[1],[0],[0],[1.5904612000013003],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
110,0,110,[np.float64(-0.09166666666666666)],[np.float64(0.4564814814814815)],[1],[0],[0],[2.208124900003895],['target'],110,0,110,0,220.0592974,,10,220.0512404,220.0592974,220.0592974,0.0271185,222.2595204,[np.float64(-0.09166666666666666)],[np.float64(0.4564814814814815)],[1],[0],[0],[2.208124900003895],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
111,0,111,[np.float64(-0.08148148148148149)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.904359399995883],['target'],111,0,111,0,222.2950597,,10,222.2878423,222.2950597,222.2950597,0.0280016,224.1923177,[np.float64(-0.08148148148148149)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.904359399995883],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
112,0,112,[np.float64(-0.012962962962962963)],[np.float64(0.462037037037037)],[1],[0],[0],[1.8662464000080945],['target'],112,0,112,0,224.2353384,,10,224.2252218,224.2353384,224.2353384,0.0326718,226.0915418,[np.float64(-0.012962962962962963)],[np.float64(0.462037037037037)],[1],[0],[0],[1.8662464000080945],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
113,0,113,[np.float64(-0.2740740740740741)],[np.float64(-0.2611111111111111)],[1],[0],[0],[1.568819700012682],['target'],113,0,113,0,226.1105123,,5,226.1045416,226.1105123,226.1105123,0.0128339,227.6734772,[np.float64(-0.2740740740740741)],[np.float64(-0.2611111111111111)],[1],[0],[0],[1.568819700012682],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
114,0,114,[np.float64(0.22592592592592592)],[np.float64(0.044444444444444446)],[1],[0],[0],[1.3860461999865947],['target'],114,0,114,0,227.6977014,,5,227.6901957,227.6977014,227.6977014,0.0165336,229.0763925,[np.float64(0.22592592592592592)],[np.float64(0.044444444444444446)],[1],[0],[0],[1.3860461999865947],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
115,0,115,[np.float64(-0.25555555555555554)],[np.float64(-0.45555555555555555)],[1],[0],[0],[2.4561879000102635],['target'],115,0,115,0,229.109468,,5,229.1003863,229.109468,229.109468,0.0237224,231.5567185,[np.float64(-0.25555555555555554)],[np.float64(-0.45555555555555555)],[1],[0],[0],[2.4561879000102635],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
116,0,116,[np.float64(0.17314814814814813)],[np.float64(-0.17222222222222222)],[1],[0],[0],[1.363410699996166],['target'],116,0,116,0,231.5857347,,5,231.5804713,231.5857347,231.5857347,0.0234255,232.9439787,[np.float64(0.17314814814814813)],[np.float64(-0.17222222222222222)],[1],[0],[0],[1.363410699996166],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
117,0,117,[np.float64(-0.48703703703703705)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.51379279998946],['target'],117,0,117,0,232.9829582,,10,232.9751101,232.9829582,232.9829582,0.0309676,234.4890373,[np.float64(-0.48703703703703705)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.51379279998946],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
118,0,118,[np.float64(-0.4740740740740741)],[np.float64(-0.31203703703703706)],[1],[0],[0],[2.199814799998421],['target'],118,0,118,0,234.517419,,5,234.5099076,234.517419,234.517419,0.0206218,236.7098708,[np.float64(-0.4740740740740741)],[np.float64(-0.31203703703703706)],[1],[0],[0],[2.199814799998421],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
119,0,119,[np.float64(0.44722222222222224)],[np.float64(-0.30462962962962964)],[1],[0],[0],[2.0993419000005815],['target'],119,0,119,0,236.7481856,,10,236.7404813,236.7481856,236.7481856,0.0303389,238.8400538,[np.float64(0.44722222222222224)],[np.float64(-0.30462962962962964)],[1],[0],[0],[2.0993419000005815],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
120,0,120,[np.float64(-0.11018518518518519)],[np.float64(-0.4324074074074074)],[1],[0],[0],[1.5795021999947494],['target'],120,0,120,0,238.8664367,,5,238.858616,238.8664367,238.8664367,0.0182163,240.4381682,[np.float64(-0.11018518518518519)],[np.float64(-0.4324074074074074)],[1],[0],[0],[1.5795021999947494],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
121,0,121,[np.float64(-0.337037037037037)],[np.float64(-0.2962962962962963)],[1],[0],[0],[3.999257100003888],['target'],121,0,121,0,240.4634148,,10,240.4563428,240.4634148,240.4634148,0.0180687,244.4557709,[np.float64(-0.337037037037037)],[np.float64(-0.2962962962962963)],[1],[0],[0],[3.999257100003888],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
122,0,122,"[np.float64(-0.36574074074074076), np.float64(-0.3611111111111111)]","[np.float64(0.2), np.float64(0.19444444444444445)]","[1, 1]","[0, 0]","[0, 0]","[1.552457099998719, 2.386009499998181]","[None, 'target']",122,0,122,0,244.4930888,,10,244.4856101,244.4930888,244.4930888,0.029458,246.871734,"[np.float64(-0.36574074074074076), np.float64(-0.3611111111111111)]","[np.float64(0.2), np.float64(0.19444444444444445)]","[1, 1]","[0, 0]","[0, 0]","[1.552457099998719, 2.386009499998181]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
123,0,123,[np.float64(-0.20555555555555555)],[np.float64(0.24537037037037038)],[1],[0],[0],[1.4120130999945104],['target'],123,0,123,0,246.901927,,5,246.8932299,246.901927,246.901927,0.0212818,248.3052563,[np.float64(-0.20555555555555555)],[np.float64(0.24537037037037038)],[1],[0],[0],[1.4120130999945104],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
124,0,124,"[np.float64(0.43333333333333335), np.float64(0.42962962962962964)]","[np.float64(0.14722222222222223), np.float64(0.14351851851851852)]","[1, 1]","[0, 0]","[0, 0]","[1.6553463000018382, 2.3425444000022253]","[None, 'target']",124,0,124,0,248.3220839,,5,248.3164094,248.3220839,248.3220839,0.0110195,250.6590753,"[np.float64(0.43333333333333335), np.float64(0.42962962962962964)]","[np.float64(0.14722222222222223), np.float64(0.14351851851851852)]","[1, 1]","[0, 0]","[0, 0]","[1.6553463000018382, 2.3425444000022253]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
125,0,125,[np.float64(-0.3138888888888889)],[np.float64(0.1685185185185185)],[1],[0],[0],[6.15371289999166],['target'],125,0,125,0,250.6919447,,10,250.6850708,250.6919447,250.6919447,0.0257069,256.8388938,[np.float64(-0.3138888888888889)],[np.float64(0.1685185185185185)],[1],[0],[0],[6.15371289999166],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
126,0,126,[np.float64(0.07037037037037037)],[np.float64(0.10092592592592593)],[1],[0],[0],[1.5132426000054693],['target'],126,0,126,0,256.8689608,,5,256.8607763,256.8689608,256.8689608,0.0216799,258.3741109,[np.float64(0.07037037037037037)],[np.float64(0.10092592592592593)],[1],[0],[0],[1.5132426000054693],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
127,0,127,"[np.float64(0.34629629629629627), np.float64(0.34074074074074073)]","[np.float64(0.36574074074074076), np.float64(0.36574074074074076)]","[1, 1]","[0, 0]","[0, 0]","[2.4475000999955228, 3.3135049999982584]","[None, 'target']",127,0,127,0,258.4152356,,10,258.4049244,258.4152356,258.4152356,0.0306131,261.7185715,"[np.float64(0.34629629629629627), np.float64(0.34074074074074073)]","[np.float64(0.36574074074074076), np.float64(0.36574074074074076)]","[1, 1]","[0, 0]","[0, 0]","[2.4475000999955228, 3.3135049999982584]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
128,0,128,[np.float64(0.15925925925925927)],[np.float64(0.487962962962963)],[1],[0],[0],[4.152572199993301],['target'],128,0,128,0,261.7440383,,5,261.736017,261.7440383,261.7440383,0.0170611,265.8887099,[np.float64(0.15925925925925927)],[np.float64(0.487962962962963)],[1],[0],[0],[4.152572199993301],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
129,0,129,[np.float64(-0.05092592592592592)],[np.float64(0.32592592592592595)],[1],[0],[0],[1.8969232000090415],['target'],129,0,129,0,265.9319965,,10,265.9202844,265.9319965,265.9319965,0.0313927,267.8172495,[np.float64(-0.05092592592592592)],[np.float64(0.32592592592592595)],[1],[0],[0],[1.8969232000090415],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
130,0,130,"[np.float64(0.13425925925925927), np.float64(0.1388888888888889)]","[np.float64(0.22962962962962963), np.float64(0.22592592592592592)]","[1, 1]","[0, 0]","[0, 0]","[3.2602805999922566, 4.008107399989967]","[None, 'target']",130,0,130,0,267.83306,,5,267.8254437,267.83306,267.83306,0.0080442,271.8336009,"[np.float64(0.13425925925925927), np.float64(0.1388888888888889)]","[np.float64(0.22962962962962963), np.float64(0.22592592592592592)]","[1, 1]","[0, 0]","[0, 0]","[3.2602805999922566, 4.008107399989967]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
131,0,131,[np.float64(-0.3972222222222222)],[np.float64(0.287962962962963)],[1],[0],[0],[2.531887300006929],['target'],131,0,131,0,271.8596665,,10,271.851665,271.8596665,271.8596665,0.0179439,274.3835975,[np.float64(-0.3972222222222222)],[np.float64(0.287962962962963)],[1],[0],[0],[2.531887300006929],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
132,0,132,[np.float64(0.30277777777777776)],[np.float64(-0.44351851851851853)],[1],[0],[0],[3.707588899997063],['target'],132,0,132,0,274.3990104,,5,274.3930278,274.3990104,274.3990104,0.0093405,278.1007819,[np.float64(0.30277777777777776)],[np.float64(-0.44351851851851853)],[1],[0],[0],[3.707588899997063],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
133,0,133,[np.float64(-0.4009259259259259)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.7690225999976974],['target'],133,0,133,0,278.1281248,,5,278.1186365,278.1281248,278.1281248,0.0175836,279.8877609,[np.float64(-0.4009259259259259)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.7690225999976974],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
134,0,134,[np.float64(-0.13796296296296295)],[np.float64(0.014814814814814815)],[1],[0],[0],[1.697507399992901],['target'],134,0,134,0,279.913135,,5,279.9039422,279.913135,279.913135,0.0159976,281.6015719,[np.float64(-0.13796296296296295)],[np.float64(0.014814814814814815)],[1],[0],[0],[1.697507399992901],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
135,0,135,[np.float64(-0.10185185185185185)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.802569899999071],['target'],135,0,135,0,281.6266779,,5,281.6186513,281.6266779,281.6266779,0.0168581,283.4212985,[np.float64(-0.10185185185185185)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.802569899999071],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
136,0,136,"[np.float64(-0.2351851851851852), np.float64(-0.22777777777777777)]","[np.float64(-0.3712962962962963), np.float64(-0.37037037037037035)]","[1, 1]","[0, 0]","[0, 0]","[1.8116517000016756, 2.7484255000017583]","[None, 'target']",136,0,136,0,283.4659206,,10,283.4545903,283.4659206,283.4659206,0.033123,286.2031128,"[np.float64(-0.2351851851851852), np.float64(-0.22777777777777777)]","[np.float64(-0.3712962962962963), np.float64(-0.37037037037037035)]","[1, 1]","[0, 0]","[0, 0]","[1.8116517000016756, 2.7484255000017583]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
137,0,137,[np.float64(-0.10462962962962963)],[np.float64(0.47314814814814815)],[1],[0],[0],[1.7682588000025135],['target'],137,0,137,0,286.2391698,,10,286.2320298,286.2391698,286.2391698,0.0286147,288.0003963,[np.float64(-0.10462962962962963)],[np.float64(0.47314814814814815)],[1],[0],[0],[1.7682588000025135],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
138,0,138,[np.float64(-0.24074074074074073)],[np.float64(-0.45185185185185184)],[1],[0],[0],[2.086694500001613],['target'],138,0,138,0,288.0374927,,10,288.0296265,288.0374927,288.0374927,0.0290008,290.1164048,[np.float64(-0.24074074074074073)],[np.float64(-0.45185185185185184)],[1],[0],[0],[2.086694500001613],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
139,0,139,[np.float64(0.4388888888888889)],[np.float64(0.12222222222222222)],[1],[0],[0],[2.1257417000015266],['target'],139,0,139,0,290.1468092,,10,290.1391618,290.1468092,290.1468092,0.0225886,292.2650365,[np.float64(0.4388888888888889)],[np.float64(0.12222222222222222)],[1],[0],[0],[2.1257417000015266],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
140,0,140,"[np.float64(0.06759259259259259), np.float64(0.07685185185185185)]","[np.float64(-0.32592592592592595), np.float64(-0.33796296296296297)]","[1, 1]","[0, 0]","[0, 0]","[1.6870352999976603, 2.4489799000002677]","[None, 'target']",140,0,140,0,292.2904711,,5,292.2823995,292.2904711,292.2904711,0.0171039,294.7315492,"[np.float64(0.06759259259259259), np.float64(0.07685185185185185)]","[np.float64(-0.32592592592592595), np.float64(-0.33796296296296297)]","[1, 1]","[0, 0]","[0, 0]","[1.6870352999976603, 2.4489799000002677]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
141,0,141,"[np.float64(0.39351851851851855), np.float64(0.4009259259259259)]","[np.float64(-0.18425925925925926), np.float64(-0.18611111111111112)]","[1, 1]","[0, 0]","[0, 0]","[1.6332946000038646, 2.4992979999951785]","[None, 'target']",141,0,141,0,294.7552908,,5,294.7485844,294.7552908,294.7552908,0.0167704,297.2480417,"[np.float64(0.39351851851851855), np.float64(0.4009259259259259)]","[np.float64(-0.18425925925925926), np.float64(-0.18611111111111112)]","[1, 1]","[0, 0]","[0, 0]","[1.6332946000038646, 2.4992979999951785]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
142,0,142,[np.float64(0.30462962962962964)],[np.float64(0.36666666666666664)],[1],[0],[0],[2.602386699989438],['target'],142,0,142,0,297.2925477,,10,297.2784059,297.2925477,297.2925477,0.0300656,299.8809726,[np.float64(0.30462962962962964)],[np.float64(0.36666666666666664)],[1],[0],[0],[2.602386699989438],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
143,0,143,[np.float64(-0.30092592592592593)],[np.float64(0.3527777777777778)],[1],[0],[0],[2.4531301999959396],['target'],143,0,143,0,299.9263883,,10,299.9133387,299.9263883,299.9263883,0.0320801,302.3665599,[np.float64(-0.30092592592592593)],[np.float64(0.3527777777777778)],[1],[0],[0],[2.4531301999959396],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
144,0,144,[np.float64(0.21666666666666667)],[np.float64(0.15648148148148147)],[1],[0],[0],[1.7963961999921594],['target'],144,0,144,0,302.3935736,,5,302.3837197,302.3935736,302.3935736,0.0168919,304.1802031,[np.float64(0.21666666666666667)],[np.float64(0.15648148148148147)],[1],[0],[0],[1.7963961999921594],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
145,0,145,[np.float64(-0.20925925925925926)],[np.float64(-0.33240740740740743)],[1],[0],[0],[2.172636799994507],['target'],145,0,145,0,304.2157903,,10,304.2078567,304.2157903,304.2157903,0.0274831,306.3806753,[np.float64(-0.20925925925925926)],[np.float64(-0.33240740740740743)],[1],[0],[0],[2.172636799994507],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
146,0,146,[np.float64(0.43333333333333335)],[np.float64(0.26481481481481484)],[1],[0],[0],[2.081243699998595],['target'],146,0,146,0,306.4307869,,10,306.4198737,306.4307869,306.4307869,0.0388218,308.5012209,[np.float64(0.43333333333333335)],[np.float64(0.26481481481481484)],[1],[0],[0],[2.081243699998595],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
147,0,147,[np.float64(-0.4935185185185185)],[np.float64(-0.028703703703703703)],[1],[0],[0],[1.9704021999932593],['target'],147,0,147,0,308.5393498,,10,308.5312676,308.5393498,308.5393498,0.029786,310.5018095,[np.float64(-0.4935185185185185)],[np.float64(-0.028703703703703703)],[1],[0],[0],[1.9704021999932593],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
148,0,148,[np.float64(-0.024074074074074074)],[np.float64(-0.49537037037037035)],[1],[0],[0],[3.236487500005751],['target'],148,0,148,0,310.5381256,,10,310.5304775,310.5381256,310.5381256,0.0283388,313.7671201,[np.float64(-0.024074074074074074)],[np.float64(-0.49537037037037035)],[1],[0],[0],[3.236487500005751],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
149,0,149,[np.float64(0.44351851851851853)],[np.float64(0.4305555555555556)],[1],[0],[0],[2.779550499995821],['target'],149,0,149,0,313.8117832,,10,313.7995817,313.8117832,313.8117832,0.0320982,316.579248,[np.float64(0.44351851851851853)],[np.float64(0.4305555555555556)],[1],[0],[0],[2.779550499995821],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
150,0,150,[np.float64(0.39814814814814814)],[np.float64(0.325)],[1],[0],[0],[1.899366799989366],['target'],150,0,150,0,316.6056424,,5,316.5966888,316.6056424,316.6056424,0.0171961,318.4961486,[np.float64(0.39814814814814814)],[np.float64(0.325)],[1],[0],[0],[1.899366799989366],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
151,0,151,"[np.float64(-0.030555555555555555), np.float64(-0.021296296296296296)]","[np.float64(0.024074074074074074), np.float64(0.010185185185185186)]","[1, 1]","[0, 0]","[0, 0]","[1.6985340999963228, 2.4693285999965155]","[None, 'target']",151,0,151,0,318.520803,,5,318.5135316,318.520803,318.520803,0.0171438,320.9830146,"[np.float64(-0.030555555555555555), np.float64(-0.021296296296296296)]","[np.float64(0.024074074074074074), np.float64(0.010185185185185186)]","[1, 1]","[0, 0]","[0, 0]","[1.6985340999963228, 2.4693285999965155]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
152,0,152,[np.float64(0.2361111111111111)],[np.float64(-0.3212962962962963)],[1],[0],[0],[1.4861952000064775],['target'],152,0,152,0,321.0168253,,10,321.009083,321.0168253,321.0168253,0.0257619,322.4953763,[np.float64(0.2361111111111111)],[np.float64(-0.3212962962962963)],[1],[0],[0],[1.4861952000064775],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
153,0,153,[np.float64(0.037037037037037035)],[np.float64(0.0824074074074074)],[1],[0],[0],[1.6102081999997608],['target'],153,0,153,0,322.5291717,,10,322.5214724,322.5291717,322.5291717,0.025891,324.13179,[np.float64(0.037037037037037035)],[np.float64(0.0824074074074074)],[1],[0],[0],[1.6102081999997608],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
154,0,154,[np.float64(0.42592592592592593)],[np.float64(-0.45740740740740743)],[1],[0],[0],[2.0792363999935333],['target'],154,0,154,0,324.1577505,,5,324.1505445,324.1577505,324.1577505,0.0185378,326.2299468,[np.float64(0.42592592592592593)],[np.float64(-0.45740740740740743)],[1],[0],[0],[2.0792363999935333],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
155,0,155,"[np.float64(0.05648148148148148), np.float64(0.062037037037037036)]","[np.float64(0.2916666666666667), np.float64(0.2861111111111111)]","[1, 1]","[0, 0]","[0, 0]","[2.222012400001404, 2.9696179000020493]","[None, 'target']",155,0,155,0,326.2650931,,10,326.2565211,326.2650931,326.2650931,0.0262936,329.2262032,"[np.float64(0.05648148148148148), np.float64(0.062037037037037036)]","[np.float64(0.2916666666666667), np.float64(0.2861111111111111)]","[1, 1]","[0, 0]","[0, 0]","[2.222012400001404, 2.9696179000020493]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
156,0,156,[np.float64(0.14629629629629629)],[np.float64(-0.4546296296296296)],[1],[0],[0],[2.0336345999967307],['target'],156,0,156,0,329.2567371,,10,329.2458657,329.2567371,329.2567371,0.0195308,331.2795575,[np.float64(0.14629629629629629)],[np.float64(-0.4546296296296296)],[1],[0],[0],[2.0336345999967307],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
157,0,157,[np.float64(-0.49537037037037035)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.9230098999978509],['target'],157,0,157,0,331.2942398,,5,331.2884434,331.2942398,331.2942398,0.0087568,333.2115693,[np.float64(-0.49537037037037035)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.9230098999978509],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
158,0,158,"[np.float64(0.46944444444444444), np.float64(0.46111111111111114)]","[np.float64(-0.11944444444444445), np.float64(-0.1111111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.7299304000043776, 2.5969260000128997]","[None, 'target']",158,0,158,0,333.2565866,,10,333.2460339,333.2565866,333.2565866,0.0342751,335.843085,"[np.float64(0.46944444444444444), np.float64(0.46111111111111114)]","[np.float64(-0.11944444444444445), np.float64(-0.1111111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.7299304000043776, 2.5969260000128997]","[None, 'target']",610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
159,0,159,[np.float64(-0.13148148148148148)],[np.float64(0.48518518518518516)],[1],[0],[0],[2.1178502999973716],['target'],159,0,159,0,335.8889328,,10,335.8749265,335.8889328,335.8889328,0.0314801,337.9928687,[np.float64(-0.13148148148148148)],[np.float64(0.48518518518518516)],[1],[0],[0],[2.1178502999973716],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
160,0,160,[np.float64(0.39351851851851855)],[np.float64(-0.09722222222222222)],[1],[0],[0],[2.3123013000003994],['target'],160,0,160,0,338.0221052,,5,338.0129018,338.0221052,338.0221052,0.0197446,340.325289,[np.float64(0.39351851851851855)],[np.float64(-0.09722222222222222)],[1],[0],[0],[2.3123013000003994],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
161,0,161,[np.float64(0.2861111111111111)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.4616760999924736],['target'],161,0,161,0,340.3415695,,5,340.3355219,340.3415695,340.3415695,0.0100567,341.7973058,[np.float64(0.2861111111111111)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.4616760999924736],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
162,0,162,[np.float64(0.24074074074074073)],[np.float64(0.010185185185185186)],[1],[0],[0],[1.6616531000036048],['target'],162,0,162,0,341.8424458,,10,341.8310358,341.8424458,341.8424458,0.033564,343.4928902,[np.float64(0.24074074074074073)],[np.float64(0.010185185185185186)],[1],[0],[0],[1.6616531000036048],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
163,0,163,[np.float64(0.38333333333333336)],[np.float64(-0.30648148148148147)],[1],[0],[0],[1.8006836999993538],['target'],163,0,163,0,343.5188402,,5,343.5117157,343.5188402,343.5188402,0.0183608,345.3124881,[np.float64(0.38333333333333336)],[np.float64(-0.30648148148148147)],[1],[0],[0],[1.8006836999993538],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
164,0,164,[np.float64(0.11018518518518519)],[np.float64(0.03981481481481482)],[1],[0],[0],[1.059361399995396],['target'],164,0,164,0,345.3597318,,10,345.3486508,345.3597318,345.3597318,0.036015,346.4080713,[np.float64(0.11018518518518519)],[np.float64(0.03981481481481482)],[1],[0],[0],[1.059361399995396],['target'],610780,1,2025-10-02_04h14.26.182,untitled,,2025.1.1,60.1317125,2025-10-02 04h14.30.798480 +0530
